Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,home_elo,away_elo,goal_diff,total_goals,Over_2.5,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_cards,away_cards,boring_match,home_xG,away_xG,home_form,away_form,home_shots_last5,away_shots_last5,home_shots_on_target_last5,away_shots_on_target_last5,home_cards_last5,away_cards_last5,home_fouls_last5,away_fouls_last5,home_xg_last5,away_xg_last5,elo_diff,match_weight
E0,2020-12-26,15:00,Fulham,Southampton,0,0,D,0,0,D,D England,10,3,1,2,15,12,6,3,2,0,0,0,1464.1820737980288,1466.6165830776392,0,0,0,10,3,1,2,15,12,2,0,1,1.3,0.9,2.2,2.0,26.0,11.6,10.0,4.6,1.0,2.2,10.8,10.2,5.6,2.54,-2.434509279610438,0.13606866131499049
E0,2020-12-26,17:30,Arsenal,Chelsea,3,1,H,2,0,H,M Oliver,15,19,7,3,13,10,7,9,2,1,0,0,1564.342941598715,1598.3141454210372,2,4,1,15,19,7,3,13,10,2,1,0,3.6,2.8,1.6,1.6,23.0,11.6,9.2,5.0,1.8,2.0,12.6,8.6,5.0600000000000005,2.66,-33.971203822322195,0.13606866131499049
E0,2020-12-26,20:00,Man City,Newcastle,2,0,H,1,0,H,A Marriner,11,7,6,2,5,12,7,3,2,2,0,0,1738.1960566334271,1546.4803943298243,2,2,0,11,7,6,2,5,12,2,2,0,2.9,1.3,2.2,0.8,22.6,8.6,10.6,4.4,1.8,1.8,12.6,8.6,5.4399999999999995,2.18,191.7156623036028,0.13606866131499049
E0,2020-12-26,20:00,Sheffield United,Everton,0,1,A,0,0,D,D Coote,10,7,2,3,11,10,6,3,2,4,0,0,1307.083468758983,1502.9398576878486,-1,1,0,10,7,2,3,11,10,2,4,0,1.6,1.6,1.8,1.0,19.4,8.2,9.0,4.0,2.4,1.8,12.2,7.2,4.64,2.0199999999999996,-195.85638892886573,0.13606866131499049
E0,2020-12-27,19:15,Wolves,Tottenham,1,1,D,0,1,A,P Tierney,11,6,6,3,20,13,9,2,4,1,0,0,1491.9407471942254,1617.81542777195,0,2,0,11,6,6,3,20,13,4,1,0,2.9,1.5,2.0,0.8,14.6,8.0,5.8,2.2,2.0,1.6,10.4,9.4,3.2,1.46,-125.87468057772458,0.13608057273474058
E0,2020-12-27,12:00,Leeds,Burnley,1,0,H,1,0,H,R Jones,11,14,4,6,8,14,4,12,0,3,0,0,1452.5621342657098,1434.80719278868,1,1,0,11,14,4,6,8,14,0,3,0,2.3,3.2,1.8,0.8,15.4,7.0,7.8,3.4,2.4,1.6,11.4,6.8,3.88,1.72,17.754941477029888,0.13608057273474058
E0,2020-12-27,16:30,Liverpool,West Brom,1,1,D,1,0,H,K Friend,17,5,2,3,8,5,8,3,0,1,0,0,1749.9175216371,1435.8626813107362,0,2,0,17,5,2,3,8,5,0,1,0,2.3000000000000003,1.4,2.2,0.8,15.2,7.4,7.6,2.6,1.4,1.4,10.4,9.8,3.8,1.52,314.0548403263638,0.13608057273474058
E0,2020-12-27,14:15,West Ham,Brighton,2,2,D,0,1,A,S Hooper,11,13,4,4,6,8,5,4,0,0,0,0,1526.14010936748,1497.1146227947575,0,4,1,11,13,4,4,6,8,0,0,0,2.3,2.5,1.8,0.8,14.4,7.2,7.2,3.4,2.0,1.2,11.6,7.4,3.6,1.7399999999999998,29.025486572722457,0.13608057273474058
E0,2020-12-28,15:00,Crystal Palace,Leicester,1,1,D,0,0,D,G Scott,4,17,1,3,10,7,2,5,0,1,0,0,1493.5676795887953,1530.0380183369532,0,2,0,4,17,1,3,10,7,0,1,0,0.7,2.6,2.2,0.6,16.6,8.0,6.2,2.4,1.8,1.6,11.4,10.8,3.5200000000000005,1.52,-36.47033874815793,0.1360924939096074
E0,2020-12-28,17:30,Chelsea,Aston Villa,1,1,D,1,0,H,S Attwell,16,10,5,2,16,3,11,4,3,1,0,0,1587.3394796442517,1539.4990063177079,0,2,0,16,10,5,2,16,3,3,1,0,3.1,1.6,2.2,1.4,17.2,11.0,5.8,4.2,2.0,1.4,11.4,9.6,3.46,2.3600000000000003,47.840473326543815,0.1360924939096074
E0,2020-12-29,20:00,Man United,Wolves,1,0,H,0,0,D,J Moss,11,9,3,5,11,7,2,2,1,1,0,0,1600.2461902843704,1495.4130992686419,1,1,0,11,9,3,5,11,7,1,1,0,2.0,2.4,0.0,1.0,10.0,9.0,2.0,3.0,1.0,2.0,8.0,12.0,1.6,1.7999999999999998,104.83309101572854,0.13610442485405244
E0,2020-12-29,18:00,Brighton,Arsenal,0,1,A,0,0,D,M Atkinson,13,11,2,3,11,4,5,4,2,0,0,0,1497.9481053200273,1575.3176073755005,-1,1,0,13,11,2,3,11,4,2,0,0,1.9,2.0,2.6,1.8,17.6,11.8,6.0,5.0,2.0,1.6,11.2,9.8,3.56,2.6799999999999997,-77.36950205547328,0.13610442485405244
E0,2020-12-29,18:00,Southampton,West Ham,0,0,D,0,0,D,A Madley,8,8,3,3,16,15,4,3,3,1,0,0,1466.5465134147234,1525.30662684221,0,0,0,8,8,3,3,16,15,3,1,0,1.7,1.7,2.6,2.4,15.2,13.8,5.0,6.2,1.4,1.0,12.8,10.0,3.0200000000000005,3.2399999999999998,-58.76011342748666,0.13610442485405244
E0,2020-12-29,18:00,Burnley,Sheffield United,1,0,H,1,0,H,C Kavanagh,5,7,3,3,13,17,3,5,1,2,0,0,1425.3177766975386,1302.1907917889007,1,1,0,5,7,3,3,13,17,1,2,0,1.4,1.6,2.6,1.8,16.0,12.8,5.2,5.8,2.2,1.4,12.4,9.4,3.16,3.0200000000000005,123.12698490863795,0.13610442485405244
E0,2020-12-29,18:00,West Brom,Leeds,0,5,A,0,4,A,L Mason,4,14,1,6,7,10,3,10,0,1,0,0,1443.0447056981607,1462.051550356851,-5,5,1,4,14,1,6,7,10,0,1,0,0.7,3.2,,,,,,,,,,,,,-19.006844658690397,0.13610442485405244
E0,2020-12-30,20:00,Newcastle,Liverpool,0,0,D,0,0,D,P Tierney,8,11,2,4,9,13,5,12,2,3,0,0,1541.4990901220092,1742.7354972496755,0,0,0,8,11,2,4,9,13,2,3,0,1.4,2.3,0.0,0.5,11.5,10.0,3.0,2.0,1.5,2.5,8.5,12.0,2.05,1.6,-201.23640712766633,0.1361163655825682
E0,2021-01-01,17:30,Everton,West Ham,0,1,A,0,0,D,K Friend,10,11,2,5,9,7,5,4,2,0,0,0,1507.8325346579309,1523.6313175936464,-1,1,0,10,11,2,5,9,7,2,0,0,1.6,2.6,0.0,0.3333333333333333,9.333333333333334,9.0,2.0,2.0,1.3333333333333333,2.3333333333333335,9.0,12.666666666666666,1.5333333333333332,1.5,-15.798782935715508,0.136140276449937
E0,2021-01-01,20:00,Man United,Aston Villa,2,1,H,1,0,H,M Oliver,19,5,9,5,22,10,5,10,4,0,0,0,1607.3172047110024,1540.8673288598318,1,3,1,19,5,9,5,22,10,4,0,0,4.6,2.0,0.25,0.75,9.5,9.0,2.5,2.0,1.5,2.0,10.0,12.0,1.7000000000000002,1.5,66.44987585117065,0.136140276449937
E0,2021-01-02,12:30,Tottenham,Leeds,3,0,H,2,0,H,D Coote,20,18,7,5,15,13,3,5,2,1,1,0,1614.3430756975335,1471.5050344798105,3,3,1,20,18,7,5,15,13,3,1,0,4.1,3.3,0.4,1.0,9.2,9.8,2.6,2.4,1.2,1.6,9.2,11.8,1.7,1.7,142.838041217723,0.13615224661793057
E0,2021-01-02,17:30,Brighton,Wolves,3,3,D,1,3,A,A Madley,13,11,4,4,13,8,5,8,2,1,0,0,1490.1388844336998,1488.3420848420099,0,6,1,13,11,4,4,13,8,2,1,0,2.5,2.3,1.0,1.0,7.6,9.2,2.8,2.6,1.2,1.4,10.6,11.2,1.6,1.7,1.7967995916899326,0.13615224661793057
E0,2021-01-02,20:00,West Brom,Arsenal,0,4,A,0,2,A,M Atkinson,7,21,3,12,7,4,3,5,1,2,0,0,1433.5912215752012,1583.126828261828,-4,4,1,7,21,3,12,7,4,1,2,0,1.6,5.699999999999999,1.0,1.2,8.8,9.2,2.8,2.4,1.2,1.4,11.6,10.0,1.7200000000000002,1.64,-149.5356066866268,0.13615224661793057
E0,2021-01-02,15:00,Crystal Palace,Sheffield United,2,0,H,2,0,H,S Attwell,9,7,4,2,8,18,3,6,1,3,0,0,1494.6135417839394,1295.5934042300357,2,2,0,9,7,4,2,8,18,1,3,0,2.1,1.3,0.8,1.0,9.2,9.4,3.0,2.0,1.4,1.6,9.8,11.4,1.8200000000000003,1.54,199.02013755390362,0.13615224661793057
E0,2021-01-03,14:15,Newcastle,Leicester,1,2,A,0,0,D,R Jones,8,9,2,3,10,11,3,6,0,2,0,0,1546.7199633488299,1528.9921561418091,-1,3,1,8,9,2,3,10,11,0,2,0,1.4,1.7999999999999998,1.4,1.4,8.8,9.8,3.0,2.8,1.0,1.2,12.2,10.6,1.7799999999999998,1.8200000000000003,17.72780720702076,0.136164226628276
E0,2021-01-03,16:30,Chelsea,Man City,1,3,A,0,3,A,A Taylor,9,18,2,6,11,10,5,3,3,1,0,0,1585.9711571021278,1743.1773608412423,-2,4,1,9,18,2,6,11,10,3,1,0,1.5,3.5999999999999996,1.2,1.2,7.6,10.0,2.4,3.0,1.4,1.2,12.6,10.8,1.48,1.9,-157.20620373911447,0.136164226628276
E0,2021-01-04,20:00,Southampton,Liverpool,1,0,H,1,0,H,A Marriner,7,17,3,1,5,12,1,10,1,3,0,0,1468.2218226632872,1737.5146240228548,1,1,0,7,17,3,1,5,12,1,3,0,1.6,2.0,1.0,1.8,9.6,10.8,3.0,4.4,1.4,1.2,12.0,12.0,1.86,2.4,-269.29280135956765,0.13617621649562187
E0,2021-01-12,18:00,Sheffield United,Newcastle,1,0,H,0,0,D,A Madley,17,7,4,3,13,12,5,2,2,3,0,1,1290.767721070127,1536.2101583941446,1,1,0,17,7,4,3,13,12,2,4,0,2.9000000000000004,1.6,1.0,2.0,10.2,11.2,3.0,4.2,1.4,1.6,10.8,12.6,1.92,2.3800000000000003,-245.44243732401765,0.13627249205465783
E0,2021-01-12,20:15,Burnley,Man United,0,1,A,0,0,D,K Friend,11,13,0,7,15,13,3,4,1,2,0,0,1431.9151642564036,1615.4276078245616,-1,1,0,11,13,0,7,15,13,1,2,0,1.1,3.4000000000000004,1.0,2.0,9.2,11.4,3.2,4.4,1.8,1.8,11.0,13.2,1.8800000000000001,2.46,-183.512443568158,0.13627249205465783
E0,2021-01-12,20:15,Wolves,Everton,1,2,A,1,1,D,M Atkinson,12,5,3,3,6,11,6,5,2,2,0,0,1488.393800430394,1498.286947022855,-1,3,1,12,5,3,3,6,11,2,2,0,2.1,1.4,0.6,2.0,9.6,10.6,3.6,4.4,1.6,2.2,9.0,12.8,2.04,2.38,-9.89314659246088,0.13627249205465783
