Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5,target_result,elo_home,elo_away,elo_diff,goals_home_last5,conceded_home_last5,shots_home_last5,shots_on_target_home_last5,corners_home_last5,fouls_home_last5,yellow_home_last5,red_home_last5,goals_away_last5,conceded_away_last5,shots_away_last5,shots_on_target_away_last5,corners_away_last5,fouls_away_last5,yellow_away_last5,red_away_last5,goal_diff_last5,chaos_index,disciplinary_index_home,disciplinary_index_away,form_home_last5_avg,form_away_last5_avg,h2h_avg_goals,h2h_draw_ratio,h2h_home_win_ratio,h2h_away_win_ratio,draw_tendency_index,draw_rate_home,draw_rate_away,elo_diff_close,elo_all,elo_weak_threshold,elo_strong_threshold,opponent_strength_home,opponent_strength_away,mask_HomeTeam_weak,mask_HomeTeam_average,mask_HomeTeam_strong,goals_vs_weak_home,goals_vs_average_home,goals_vs_strong_home,shots_vs_weak_home,shots_vs_average_home,shots_vs_strong_home,shots_on_vs_weak_home,shots_on_vs_average_home,shots_on_vs_strong_home,mask_AwayTeam_weak,mask_AwayTeam_average,mask_AwayTeam_strong,goals_vs_weak_away,goals_vs_average_away,goals_vs_strong_away,shots_vs_weak_away,shots_vs_average_away,shots_vs_strong_away,shots_on_vs_weak_away,shots_on_vs_average_away,shots_on_vs_strong_away,conversion_vs_weak_home,efficiency_vs_weak_home,conversion_vs_average_home,efficiency_vs_average_home,conversion_vs_strong_home,efficiency_vs_strong_home,conversion_vs_weak_away,efficiency_vs_weak_away,conversion_vs_average_away,efficiency_vs_average_away,conversion_vs_strong_away,efficiency_vs_strong_away
D2,2023-02-03,17:30,Sandhausen,Darmstadt,0.0,4.0,A,0.0,2.0,A,17.0,11.0,4.0,6.0,11.0,9.0,3.0,7.0,3.0,1.0,0.0,0.0,1.98,1.82,2.0,1504.9523191334367,1649.055365756858,-144.10304662342128,2.0,3.0,10.0,5.0,4.0,16.666666666666668,5.0,0.0,1.8,1.2,13.4,5.0,3.2,12.4,2.8,0.0,0.19999999999999996,59.666666666666664,0.2982107355864811,0.22399999999999998,1.5,2.2,4.0,0.2,0.2,0.2,0.0,0.0,0.2,0,1577.0038424451473,1494.2452623862523,1530.9212415106883,strong,average,False,False,True,,2.0,2.0,,13.0,8.5,,6.0,4.5,False,True,False,1.3333333333333333,1.5,1.6666666666666667,17.0,12.5,17.333333333333332,5.666666666666667,4.0,5.666666666666667,,,0.15372790161414296,0.3327787021630616,0.23501762632197415,0.4434589800443459,0.07838526357044874,0.23487962419260128,0.11990407673860912,0.3740648379052369,0.09609840476648088,0.29359953024075164
D2,2023-02-04,12:00,Regensburg,Bielefeld,1.0,3.0,A,1.0,1.0,D,13.0,16.0,3.0,6.0,14.0,22.0,2.0,2.0,2.0,3.0,0.0,0.0,1.91,1.89,2.0,1524.407734264218,1447.2321440632759,77.17559020094222,1.0,1.0,15.666666666666666,4.333333333333333,4.333333333333333,16.333333333333332,2.6666666666666665,0.0,0.6,1.6,12.4,2.8,3.2,11.6,3.0,0.2,0.4,63.53333333333334,0.16227180527383367,0.2905982905982906,1.0,0.6,,,,,0.25,0.25,0.2,0,1485.819939163747,1494.1446188740913,1530.7627810922747,weak,average,True,False,False,1.0,,1.0,16.0,,15.5,4.0,,4.5,False,True,False,0.75,0.6666666666666666,1.0,14.5,8.666666666666666,12.0,3.75,2.6666666666666665,3.5,0.062460961898813235,0.24937655860349128,,,0.06447453255963895,0.22172949002217296,0.051688490696071676,0.199468085106383,0.0768344218209758,0.24906600249066005,0.08326394671107411,0.2849002849002849
D2,2023-02-10,17:30,Bielefeld,Hansa Rostock,0.0,1.0,A,0.0,0.0,D,10.0,15.0,2.0,6.0,10.0,16.0,6.0,10.0,1.0,3.0,0.0,0.0,2.06,1.75,2.0,1465.5103417201776,1519.992360147364,-54.482018427186404,1.8,1.6,14.4,5.0,3.6,12.2,1.8,0.2,0.5,2.5,6.5,2.0,2.0,16.5,3.0,0.0,1.3,55.2,0.1788617886178862,0.18072289156626503,1.2,0.3333333333333333,,,,,0.0,0.0,0.3333333333333333,0,1492.751350933771,1494.0297097746645,1530.604320673861,average,weak,False,True,False,2.8,0.75,,14.2,12.25,,5.2,5.25,,True,False,False,,,0.5,,,6.5,,,2.0,0.19704433497536947,0.5374280230326295,0.061174551386623165,0.14258555133079848,,,,,,,0.07680491551459294,0.24875621890547267
D2,2023-02-12,12:30,Darmstadt,Braunschweig,2.0,1.0,H,0.0,0.0,D,21.0,9.0,6.0,4.0,13.0,21.0,8.0,1.0,5.0,7.0,0.0,1.0,1.69,2.15,0.0,1658.1677387329482,1456.6246464820736,201.54309225087468,1.2,0.4,15.0,3.8,6.4,13.2,2.4,0.0,0.5,4.0,14.0,2.0,3.5,11.0,3.5,0.0,0.7,63.099999999999994,0.1804511278195489,0.3153153153153153,2.2,0.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,0.4,0.4,0.0,0,1557.3961926075108,1494.092730870609,1530.9119203096052,weak,strong,True,False,False,1.0,1.6,2.3333333333333335,17.0,12.8,12.0,2.5,4.4,5.0,False,False,True,0.5,,,14.0,,,2.0,,,0.05878894767783656,0.39840637450199207,0.1249024199843872,0.36281179138321995,0.19428254232583958,0.46573519627411847,0.03568879371877231,0.24875621890547267,,,,
D2,2023-02-18,19:30,Hansa Rostock,Darmstadt,0.0,1.0,A,0.0,0.0,D,14.0,17.0,0.0,7.0,12.0,6.0,9.0,5.0,0.0,1.0,0.0,0.0,1.99,1.82,2.0,1532.6592745479134,1665.3268017462788,-132.6675271983654,2.0,1.0,15.0,4.5,7.0,9.0,1.5,0.0,2.0,0.6,14.0,5.4,4.6,10.6,2.4,0.0,0.0,60.2,0.16483516483516483,0.22429906542056074,2.0,2.6,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2,0,1598.993038147096,1494.1431167321186,1531.7136107149702,strong,strong,False,False,True,2.0,,2.0,17.0,,13.0,4.0,,5.0,False,False,True,1.3333333333333333,2.0,1.6666666666666667,17.0,13.0,17.333333333333332,5.666666666666667,4.5,5.666666666666667,0.11757789535567312,0.49875311720698257,,,0.15372790161414296,0.3992015968063872,0.07838526357044874,0.23487962419260128,0.15372790161414296,0.4434589800443459,0.09609840476648088,0.29359953024075164
D2,2023-02-19,12:30,Hamburg,Bielefeld,2.0,1.0,H,1.0,0.0,H,10.0,11.0,4.0,5.0,10.0,16.0,2.0,4.0,2.0,3.0,0.0,0.0,1.53,2.45,0.0,1518.683752372736,1452.8434273196283,65.84032505310779,1.3333333333333333,2.0,18.0,6.0,6.666666666666667,11.0,3.0,0.6666666666666666,1.2,1.6,14.4,3.4,3.4,14.4,3.2,0.2,0.1333333333333333,67.86666666666666,0.39039039039039036,0.2482758620689655,0.25,1.2,,,,,0.25,0.25,0.2,0,1485.7635898461822,1494.0278000444844,1531.2841972938613,weak,average,True,False,False,1.0,,1.5,20.0,,17.0,8.0,,5.0,False,True,False,0.75,1.25,1.0,14.5,10.5,12.0,3.75,3.5,3.5,0.04997501249375312,0.12484394506866417,,,0.08818342151675485,0.29940119760479045,0.051688490696071676,0.199468085106383,0.11893434823977164,0.3561253561253562,0.08326394671107411,0.2849002849002849
D2,2023-02-25,19:30,Darmstadt,Hamburg,1.0,1.0,D,0.0,1.0,A,12.0,13.0,6.0,2.0,9.0,19.0,6.0,5.0,1.0,5.0,0.0,0.0,1.64,2.24,1.0,1674.8621347436338,1530.8747422080166,143.98739253561712,1.4,0.6,17.0,4.0,6.8,13.6,2.2,0.0,3.0,0.3333333333333333,13.666666666666666,8.333333333333334,5.333333333333333,9.0,1.3333333333333333,0.0,-1.6,65.4,0.16058394160583944,0.14652014652014653,2.2,2.25,3.6,0.2,0.0,0.4,0.4,0.4,0.0,0,1602.8684384758253,1494.090821140429,1532.1177645230728,average,strong,False,True,False,1.3333333333333333,1.5,2.3333333333333335,18.333333333333332,13.5,12.0,3.6666666666666665,5.0,5.0,False,False,True,2.0,,5.0,13.0,,15.0,8.0,,9.0,0.07268762493185535,0.3626473254759746,0.11102886750555145,0.29940119760479045,0.19428254232583958,0.46573519627411847,0.15372790161414296,0.24968789013732834,,,0.3331112591605596,0.5549389567147613
D2,2023-02-26,12:30,Bielefeld,Heidenheim,0.0,1.0,A,0.0,0.0,D,14.0,4.0,4.0,3.0,9.0,14.0,6.0,0.0,3.0,2.0,0.0,0.0,1.86,1.93,2.0,1440.6524374843477,1506.5512896950463,-65.89885221069858,1.6,1.4,14.2,4.4,3.4,12.4,2.0,0.2,1.6666666666666667,3.3333333333333335,10.666666666666666,4.666666666666667,3.3333333333333335,12.0,3.0,0.0,-0.06666666666666665,56.0,0.192,0.24793388429752067,1.2,0.25,,,,,0.0,0.0,0.25,0,1473.6018635896971,1493.9628692183596,1531.6883511019637,average,weak,False,True,False,2.8,0.6,,14.2,11.8,,5.2,4.6,,True,False,False,,,1.6666666666666667,,,10.666666666666666,,,4.666666666666667,0.19704433497536947,0.5374280230326295,0.05080440304826418,0.13015184381778744,,,,,,,0.15610365282547614,0.3563791874554526
D2,2023-03-04,19:30,Heidenheim,Darmstadt,1.0,0.0,H,0.0,0.0,D,17.0,10.0,4.0,2.0,18.0,11.0,9.0,2.0,3.0,1.0,1.0,0.0,1.92,1.88,0.0,1518.7398413999676,1668.978732194811,-150.23889079484343,2.0,0.6666666666666666,15.666666666666666,5.666666666666667,7.333333333333333,10.333333333333334,1.3333333333333333,0.0,1.8,0.4,14.8,5.6,5.2,9.4,2.2,0.0,0.19999999999999996,62.73333333333334,0.12779552715654952,0.23157894736842108,1.75,2.6,4.2,0.2,0.4,0.0,0.25,0.25,0.2,0,1593.8592867973894,1494.0258903143042,1532.4395567693605,strong,average,False,False,True,2.0,,2.0,14.5,,18.0,6.5,,4.0,False,True,False,1.3333333333333333,2.0,1.6666666666666667,17.0,13.0,16.666666666666668,5.666666666666667,4.5,5.666666666666667,0.13783597518952448,0.30721966205837176,,,0.11104941699056078,0.49875311720698257,0.07838526357044874,0.23487962419260128,0.15372790161414296,0.4434589800443459,0.09994003597841294,0.29359953024075164
D2,2023-03-05,12:30,Braunschweig,Bielefeld,3.0,3.0,D,2.0,3.0,A,21.0,11.0,6.0,7.0,14.0,18.0,7.0,1.0,2.0,2.0,0.0,0.0,1.85,1.95,1.0,1449.465583468743,1428.4638857794264,21.001697689316643,0.5,1.0,9.5,4.0,2.0,14.0,4.0,0.0,1.2,1.2,14.2,4.0,3.2,15.4,3.4,0.2,-0.7,58.3,0.28368794326241137,0.24516129032258063,0.3333333333333333,1.2,,,,,0.3333333333333333,0.3333333333333333,0.2,0,1438.9647346240847,1493.869001019904,1532.0925049100663,weak,weak,True,False,False,1.0,,0.0,11.0,,8.0,5.0,,3.0,True,False,False,0.6666666666666666,1.2,1.0,14.666666666666666,10.6,12.0,3.0,3.8,3.5,0.09082652134423251,0.1996007984031936,,,0.0,0.0,0.04542357483533954,0.221483942414175,0.11310084825636192,0.31496062992125984,0.08326394671107411,0.2849002849002849
D2,2023-03-11,12:00,Bielefeld,Darmstadt,3.0,1.0,H,0.0,0.0,D,20.0,12.0,9.0,4.0,7.0,13.0,6.0,4.0,0.0,0.0,0.0,0.0,1.93,1.86,0.0,1429.3694992075405,1647.8685772851493,-218.49907807760883,1.2,1.6,15.0,4.6,4.2,12.6,2.4,0.2,1.4,0.4,14.6,5.4,5.2,9.2,1.6,0.0,-0.19999999999999996,60.80000000000001,0.2204724409448819,0.1720430107526882,0.6,2.0,,,,,0.0,0.0,0.2,0,1538.6190382463449,1493.9609594881795,1532.7423425013833,strong,weak,False,False,True,2.8,0.6,,14.2,12.8,,5.2,4.6,,True,False,False,1.3333333333333333,2.0,1.6666666666666667,17.0,12.25,16.666666666666668,5.666666666666667,4.5,5.666666666666667,0.19704433497536947,0.5374280230326295,0.046838407494145196,0.13015184381778744,,,0.07838526357044874,0.23487962419260128,0.1631321370309951,0.4434589800443459,0.09994003597841294,0.29359953024075164
D2,2023-03-17,17:30,Bielefeld,Nurnberg,2.0,2.0,D,2.0,0.0,H,14.0,14.0,6.0,5.0,16.0,3.0,1.0,7.0,2.0,1.0,0.0,0.0,2.15,1.69,1.0,1452.7288198278839,1506.9694179627888,-54.240598134904985,1.4,1.2,16.0,5.0,4.8,10.4,1.6,0.0,0.6666666666666666,1.6666666666666667,12.666666666666666,4.0,4.0,10.0,2.3333333333333335,0.3333333333333333,0.7333333333333333,57.86666666666666,0.1523809523809524,0.297029702970297,1.2,0.75,,,,,0.0,0.0,0.0,0,1479.8491188953362,1493.5581025289698,1532.420632661109,average,weak,False,True,False,2.8,0.75,3.0,14.2,12.5,20.0,5.2,4.5,9.0,True,False,False,2.0,,0.0,12.0,,13.0,7.0,,2.5,0.19704433497536947,0.5374280230326295,0.05995203836930456,0.16629711751662973,0.14992503748125935,0.33296337402885684,0.16652789342214822,0.28530670470756064,,,0.0,0.0
D2,2023-03-18,19:30,Darmstadt,Kaiserslautern,2.0,0.0,H,2.0,0.0,H,19.0,11.0,7.0,2.0,13.0,10.0,5.0,3.0,4.0,1.0,0.0,0.0,1.89,1.9,0.0,1624.509256664806,1516.3007605792077,108.2084960855982,1.4,0.6,15.4,4.6,6.8,13.0,1.8,0.0,3.0,2.0,11.0,6.0,7.0,9.0,1.0,0.0,-1.6,62.199999999999996,0.13740458015267176,0.10989010989010989,2.2,1.5,,,,,0.5,0.5,0.0,0,1570.4050086220068,1493.8598569466415,1533.0451282334059,average,strong,False,True,False,1.3333333333333333,1.4,1.5,18.333333333333332,13.2,11.5,3.6666666666666665,5.2,3.5,False,False,True,3.0,,,11.0,,,6.0,,,0.07268762493185535,0.3626473254759746,0.10598031794095382,0.26871401151631474,0.13032145960034752,0.4273504273504274,0.2724795640326976,0.49916805324459235,,,,
D2,2023-03-31,17:30,Nurnberg,Darmstadt,0.0,1.0,A,0.0,1.0,A,10.0,14.0,3.0,1.0,10.0,15.0,9.0,3.0,1.0,5.0,0.0,0.0,2.11,1.71,2.0,1504.646504256781,1634.982934486554,-130.336430229773,2.0,1.3333333333333333,15.666666666666666,4.666666666666667,5.333333333333333,10.333333333333334,2.0,0.0,1.4,0.8,14.0,5.0,4.8,10.0,1.4,0.0,0.6000000000000001,60.13333333333333,0.19169329073482427,0.1386138613861386,1.5,1.8,3.2,0.0,0.2,0.2,0.0,0.0,0.2,0,1569.8147193716677,1493.9590497579993,1534.3824086426396,strong,average,False,False,True,1.5,,3.0,16.5,,14.0,5.0,,4.0,False,True,False,1.3333333333333333,2.0,1.6666666666666667,13.333333333333334,12.25,16.666666666666668,5.333333333333333,4.5,5.666666666666667,0.09085402786190187,0.29940119760479045,,,0.21413276231263384,0.7481296758104738,0.09992505620784412,0.2495321272613849,0.1631321370309951,0.4434589800443459,0.09994003597841294,0.29359953024075164
D2,2023-04-02,12:30,Holstein Kiel,Bielefeld,2.0,3.0,A,1.0,2.0,A,20.0,18.0,5.0,8.0,12.0,12.0,4.0,8.0,3.0,2.0,0.0,0.0,1.73,2.07,2.0,1480.3889428944437,1455.0517335338916,25.33720936055215,1.5,2.0,18.5,6.5,3.5,13.5,3.0,0.0,1.8,1.4,13.0,4.8,2.4,16.2,3.2,0.2,-0.30000000000000004,67.1,0.22058823529411764,0.22085889570552147,0.3333333333333333,1.4,,,,,0.3333333333333333,0.3333333333333333,0.3,0,1467.7203382141677,1493.548958455707,1533.6279365799396,weak,weak,True,False,False,,,1.5,,,18.5,,,6.5,True,False,False,1.25,1.25,1.0,13.75,9.75,12.0,4.0,3.75,3.5,,,,,0.08103727714748783,0.2304147465437788,0.09084302325581395,0.3117206982543641,0.12807377049180327,0.3324468085106383,0.08326394671107411,0.2849002849002849
D2,2023-04-09,12:30,Bielefeld,Fortuna Dusseldorf,2.0,2.0,D,1.0,0.0,H,11.0,16.0,4.0,6.0,17.0,13.0,3.0,3.0,3.0,1.0,0.0,0.0,1.79,2.01,1.0,1471.1436937072378,1560.8088509780737,-89.66515727083583,1.2,1.4,15.2,5.4,4.4,10.2,1.6,0.0,1.6666666666666667,1.0,9.666666666666666,2.6666666666666665,3.3333333333333335,12.666666666666666,2.0,0.0,-0.4666666666666668,55.46666666666666,0.15533980582524273,0.1566579634464752,0.8,1.5,,,,,0.1,0.1,0.0,0,1515.9762723426556,1493.8507128733786,1533.0262041251547,strong,weak,False,False,True,2.5,1.0,3.0,14.5,12.8,20.0,5.0,4.8,9.0,True,False,False,2.0,,1.5,9.0,,10.0,4.0,,2.0,0.17229496898690558,0.49900199600798406,0.078064012490242,0.2079002079002079,0.14992503748125935,0.33296337402885684,0.22197558268590456,0.49875311720698257,,,0.14985014985014986,0.746268656716418
D2,2023-04-09,12:30,Darmstadt,Paderborn,2.0,1.0,H,1.0,1.0,D,15.0,15.0,3.0,6.0,12.0,11.0,7.0,3.0,1.0,3.0,0.0,0.0,1.74,2.05,0.0,1644.6057641794234,1448.1371133637945,196.46865081562896,1.6,0.6,14.8,5.0,5.4,13.6,2.6,0.0,2.0,1.5,18.0,8.5,6.0,10.5,1.5,0.5,-0.3999999999999999,68.3,0.18978102189781024,0.2358490566037736,2.2,1.0,3.2,0.0,0.2,0.2,0.4,0.4,0.0,0,1546.371438771609,1493.9571400278192,1534.338027933069,weak,strong,True,False,False,1.3333333333333333,1.4,1.5,18.333333333333332,13.8,11.5,3.6666666666666665,5.4,3.5,False,False,True,,,2.0,,,18.0,,,8.5,0.07268762493185535,0.3626473254759746,0.10137581462708181,0.2587800369685767,0.13032145960034752,0.4273504273504274,,,,,0.11104941699056078,0.23501762632197415
D2,2023-04-16,12:30,Karlsruhe,Bielefeld,4.0,2.0,H,0.0,1.0,A,18.0,22.0,8.0,5.0,13.0,11.0,7.0,6.0,3.0,1.0,0.0,0.0,1.68,2.15,0.0,1520.793870427962,1474.9311347837702,45.862735644191844,2.3333333333333335,2.0,13.333333333333334,5.333333333333333,8.0,11.0,2.0,0.3333333333333333,2.4,1.6,14.8,6.2,3.4,16.0,3.2,0.2,-0.06666666666666643,66.53333333333333,0.24024024024024024,0.22360248447204967,0.75,2.0,,,,,0.0,0.0,0.2,0,1497.8625026058662,1494.0201611237637,1533.5835558703689,weak,average,True,False,False,,,2.3333333333333335,,,13.333333333333334,,,5.333333333333333,False,True,False,1.6,1.3333333333333333,1.0,14.6,11.0,12.0,4.8,4.666666666666667,3.5,,,,,0.1748688483637272,0.43668122270742366,0.10951403148528406,0.33264033264033266,0.12110202845897668,0.28510334996436204,0.08326394671107411,0.2849002849002849
D2,2023-04-16,12:30,Fortuna Dusseldorf,Darmstadt,1.0,0.0,H,0.0,0.0,D,6.0,21.0,4.0,4.0,13.0,7.0,2.0,13.0,1.0,3.0,0.0,0.0,1.77,2.01,0.0,1557.0214099015413,1651.9252588578152,-94.9038489562738,3.0,1.3333333333333333,13.666666666666666,6.333333333333333,4.666666666666667,10.666666666666666,1.0,0.3333333333333333,1.4,0.8,12.8,4.0,4.2,10.8,1.6,0.0,1.6,56.8,0.15479876160990713,0.14678899082568808,2.25,1.8,3.2,0.0,0.4,0.0,0.0,0.0,0.2,0,1604.4733343796784,1494.0831822197085,1535.0481192861982,strong,strong,False,False,True,4.0,,2.5,20.0,,10.5,10.0,,4.5,False,False,True,1.3333333333333333,1.8,1.5,13.333333333333334,12.6,14.0,5.333333333333333,3.8,5.0,0.19990004997501248,0.3996003996003996,,,0.23786869647954328,0.5543237250554324,0.09992505620784412,0.2495321272613849,0.1427438540840603,0.4724409448818898,0.10706638115631692,0.29940119760479045
D2,2023-04-21,17:30,Darmstadt,Karlsruhe,2.0,1.0,H,1.0,1.0,D,9.0,18.0,5.0,7.0,6.0,12.0,2.0,4.0,1.0,2.0,0.0,0.0,1.64,2.22,0.0,1632.9268837905574,1533.8252381367483,99.1016456538091,1.8,0.6,15.8,4.8,6.0,12.6,2.4,0.0,1.6666666666666667,1.0,11.666666666666666,3.3333333333333335,6.333333333333333,10.0,1.3333333333333333,0.0,0.1333333333333333,62.400000000000006,0.1889763779527559,0.132013201320132,2.6,1.75,3.6,0.2,0.0,0.2,0.3,0.3,0.25,0,1583.376060963653,1494.1356060222558,1537.0541163296318,average,strong,False,True,False,1.6666666666666667,1.4,1.5,18.666666666666668,13.8,11.5,4.0,5.4,3.5,False,False,True,1.5,,2.0,11.5,,12.0,4.0,,2.0,0.0892379082634303,0.41562759767248547,0.10137581462708181,0.2587800369685767,0.13032145960034752,0.4273504273504274,0.13032145960034752,0.3740648379052369,,,0.16652789342214822,0.9950248756218907
D2,2023-04-22,12:00,Bielefeld,Hannover,1.0,3.0,A,1.0,2.0,A,14.0,7.0,5.0,4.0,14.0,9.0,4.0,6.0,3.0,2.0,0.0,1.0,1.65,2.21,2.0,1461.8997670749839,1493.581677584637,-31.681910509653108,1.4,1.4,13.8,5.0,4.4,11.8,1.8,0.0,0.6666666666666666,2.0,11.0,3.3333333333333335,7.666666666666667,13.333333333333334,2.0,0.3333333333333333,0.7333333333333333,62.00000000000001,0.15126050420168066,0.19851116625310172,1.0,0.75,,,,,0.2,0.2,0.0,0,1477.7407223298105,1494.0182513935836,1535.94562997196,weak,weak,True,False,False,2.0,1.0,2.5,15.333333333333334,12.8,15.5,4.333333333333333,4.8,6.5,True,False,False,2.0,,0.0,15.0,,9.0,5.0,,2.5,0.1303497718878992,0.46047582501918655,0.078064012490242,0.2079002079002079,0.16118633139909735,0.3840245775729647,0.13324450366422386,0.3992015968063872,,,0.0,0.0
D2,2023-04-29,12:00,St Pauli,Bielefeld,2.0,1.0,H,0.0,0.0,D,21.0,10.0,6.0,4.0,8.0,20.0,5.0,5.0,2.0,3.0,0.0,0.0,1.69,2.14,0.0,1477.911521286768,1448.2638064319576,29.647714854810374,1.6666666666666667,1.6666666666666667,20.0,7.0,4.333333333333333,12.0,2.6666666666666665,0.0,2.4,2.4,15.6,6.2,4.2,15.8,2.2,0.0,-0.7333333333333332,71.93333333333334,0.22038567493112948,0.13836477987421383,1.0,1.4,,,,,0.25,0.25,0.1,0,1463.0876638593627,1493.832424726853,1535.0037385766277,weak,weak,True,False,False,3.0,,1.0,15.0,,22.5,6.0,,7.5,True,False,False,1.6,1.5,1.0,14.6,13.75,12.0,4.8,4.75,2.0,0.19986675549633579,0.49916805324459235,,,0.0444247001332741,0.13315579227696406,0.10951403148528406,0.33264033264033266,0.10901162790697674,0.31512605042016806,0.08326394671107411,0.49751243781094534
D2,2023-04-30,12:30,Holstein Kiel,Darmstadt,0.0,3.0,A,0.0,2.0,A,11.0,16.0,5.0,5.0,17.0,14.0,4.0,4.0,1.0,1.0,0.0,0.0,1.64,2.22,2.0,1464.2969827210975,1643.7607011246914,-179.46371840359393,1.6666666666666667,2.3333333333333335,19.0,6.0,3.6666666666666665,13.0,3.0,0.0,0.6,1.0,14.8,3.6,5.4,10.4,2.0,0.0,1.0666666666666669,66.26666666666667,0.22900763358778625,0.19047619047619047,0.25,1.2,3.0,0.4,0.0,0.2,0.25,0.25,0.1,0,1554.0288419228946,1493.9533205674588,1536.9889112497685,strong,weak,False,False,True,2.0,,1.5,20.0,,18.5,5.0,,6.5,True,False,False,1.3333333333333333,1.5,1.0,13.333333333333334,13.75,16.333333333333332,5.333333333333333,3.75,4.666666666666667,0.09995002498750624,0.3992015968063872,,,0.08103727714748783,0.2304147465437788,0.09992505620784412,0.2495321272613849,0.10901162790697674,0.398936170212766,0.0611870283499898,0.21382751247327156
D2,2023-05-05,17:30,Bielefeld,Greuther Furth,1.0,1.0,D,1.0,1.0,D,18.0,10.0,6.0,4.0,14.0,16.0,8.0,5.0,0.0,1.0,0.0,0.0,1.77,2.01,1.0,1434.5407033435772,1503.345518666305,-68.80481532272779,1.6,1.8,14.6,5.6,4.0,12.6,2.2,0.0,1.5,1.5,12.0,7.5,6.0,13.5,2.5,0.5,0.10000000000000009,62.7,0.17322834645669294,0.2573529411764706,1.0,0.6666666666666666,,,,,0.2,0.2,0.6666666666666666,0,1468.943111004941,1493.5215262359188,1535.880424892097,average,weak,False,True,False,1.75,1.0,2.5,15.0,13.25,15.5,4.5,4.75,6.5,True,False,False,2.0,,1.0,15.0,,9.0,9.0,,6.0,0.11658894070619587,0.3880266075388027,0.07541478129713423,0.21008403361344538,0.16118633139909735,0.3840245775729647,0.13324450366422386,0.22197558268590456,,,0.11098779134295228,0.1663893510815308
D2,2023-05-06,19:30,Darmstadt,St Pauli,0.0,3.0,A,0.0,1.0,A,18.0,12.0,3.0,7.0,13.0,15.0,2.0,1.0,2.0,1.0,0.0,0.0,1.75,2.05,2.0,1651.635345688009,1491.6346243751484,160.0007213128606,1.8,0.8,15.2,5.4,5.6,10.6,2.4,0.0,0.6666666666666666,2.6666666666666665,11.333333333333334,5.666666666666667,2.6666666666666665,13.0,2.3333333333333335,0.0,1.1333333333333333,58.4,0.22429906542056074,0.178117048346056,2.6,0.25,3.6,0.4,0.2,0.0,0.3,0.3,0.25,0,1571.6349850315787,1493.8232806535902,1538.0321925275775,weak,strong,True,False,False,1.6666666666666667,1.4,1.5,18.666666666666668,14.4,11.5,4.0,5.4,3.5,False,False,True,0.0,,1.0,10.0,,12.0,6.0,,5.5,0.0892379082634303,0.41562759767248547,0.09715475364330325,0.2587800369685767,0.13032145960034752,0.4273504273504274,0.0,0.0,,,0.08326394671107411,0.18148820326678766
D2,2023-05-13,12:00,Kaiserslautern,Bielefeld,1.0,2.0,A,0.0,1.0,A,12.0,13.0,5.0,8.0,7.0,16.0,5.0,5.0,1.0,4.0,0.0,0.0,1.7,2.13,2.0,1505.8270827574595,1437.473012440057,68.3540703174026,3.0,3.0,14.0,8.0,3.0,13.0,1.0,0.0,2.0,2.6,14.4,5.8,4.8,15.4,2.2,0.0,1.0,64.6,0.07633587786259542,0.14193548387096774,0.5,0.8,,,,,0.5,0.5,0.1,0,1471.6500475987582,1493.2106277449843,1536.9237061699057,weak,average,True,False,False,,,3.0,,,14.0,,,8.0,False,True,False,1.5,2.0,1.0,13.833333333333334,16.333333333333332,12.0,4.666666666666667,5.333333333333333,2.0,,,,,0.21413276231263384,0.37453183520599254,0.10835540573079701,0.3207412687099073,0.1223740566999796,0.3742981908920774,0.08326394671107411,0.49751243781094534
D2,2023-05-14,12:30,Hannover,Darmstadt,2.0,1.0,H,2.0,1.0,H,11.0,12.0,4.0,1.0,15.0,15.0,2.0,7.0,2.0,5.0,0.0,2.0,1.57,2.37,0.0,1507.2176382276632,1630.1777377866006,-122.96009955893737,1.6666666666666667,1.3333333333333333,11.0,3.3333333333333335,3.3333333333333335,14.0,2.3333333333333335,0.0,1.0,1.0,14.6,3.2,5.2,12.0,2.0,0.0,0.6666666666666667,60.13333333333333,0.16548463356973997,0.1652892561983471,1.0,1.2,3.0,0.2,0.0,0.2,0.25,0.25,0.1,0,1568.697688007132,1493.512382162656,1538.6528249718956,strong,average,False,False,True,2.0,,1.5,10.0,,11.5,3.0,,3.5,False,True,False,1.6666666666666667,1.5,1.0,14.333333333333334,13.75,16.333333333333332,5.0,3.75,4.666666666666667,0.1998001998001998,0.6644518272425249,,,0.13032145960034752,0.4273504273504274,0.11619800139437601,0.33266799733865604,0.10901162790697674,0.398936170212766,0.0611870283499898,0.21382751247327156
