Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5,FTG,target_over25,elo_home,elo_away,elo_diff,home_team_target_enc,away_team_target_enc,home_team_avg_goals_enc,away_team_avg_goals_enc,league_avg_goals,league_over25_ratio,goals_vs_weak_home,conceded_vs_weak_home,shots_vs_weak_home,shots_on_vs_weak_home,conversion_vs_weak_home,efficiency_vs_weak_home,goals_vs_average_home,conceded_vs_average_home,shots_vs_average_home,shots_on_vs_average_home,conversion_vs_average_home,efficiency_vs_average_home,goals_vs_strong_home,conceded_vs_strong_home,shots_vs_strong_home,shots_on_vs_strong_home,conversion_vs_strong_home,efficiency_vs_strong_home,goals_vs_weak_away,conceded_vs_weak_away,shots_vs_weak_away,shots_on_vs_weak_away,conversion_vs_weak_away,efficiency_vs_weak_away,goals_vs_average_away,conceded_vs_average_away,shots_vs_average_away,shots_on_vs_average_away,conversion_vs_average_away,efficiency_vs_average_away,goals_vs_strong_away,conceded_vs_strong_away,shots_vs_strong_away,shots_on_vs_strong_away,conversion_vs_strong_away,efficiency_vs_strong_away,goals_home_last5_mean,goals_home_last5_median,goals_home_last5_var,conceded_home_last5_mean,conceded_home_last5_median,conceded_home_last5_var,shots_home_last5_mean,shots_home_last5_median,shots_home_last5_var,shots_on_target_home_last5_mean,shots_on_target_home_last5_median,shots_on_target_home_last5_var,corners_home_last5_mean,corners_home_last5_median,corners_home_last5_var,fouls_home_last5_mean,fouls_home_last5_median,fouls_home_last5_var,yellow_home_last5_mean,yellow_home_last5_median,yellow_home_last5_var,red_home_last5_mean,red_home_last5_median,red_home_last5_var,shot_conversion_rate_home,attacking_pressure_home,disciplinary_index_home,goal_per_shot_on_target_home,goals_away_last5_mean,goals_away_last5_median,goals_away_last5_var,conceded_away_last5_mean,conceded_away_last5_median,conceded_away_last5_var,shots_away_last5_mean,shots_away_last5_median,shots_away_last5_var,shots_on_target_away_last5_mean,shots_on_target_away_last5_median,shots_on_target_away_last5_var,corners_away_last5_mean,corners_away_last5_median,corners_away_last5_var,fouls_away_last5_mean,fouls_away_last5_median,fouls_away_last5_var,yellow_away_last5_mean,yellow_away_last5_median,yellow_away_last5_var,red_away_last5_mean,red_away_last5_median,red_away_last5_var,shot_conversion_rate_away,attacking_pressure_away,disciplinary_index_away,goal_per_shot_on_target_away,tempo_score,tempo_score_norm,conversion_rate_diff,attacking_pressure_diff,goal_per_shot_on_target_diff,disciplinary_index_diff,match_weight,elo_home_norm,elo_away_norm,home_advantage_weight,home_advantage_weight_norm,sample_uncertainty_weight,recent_goal_variance_raw,recent_goal_variance_weight,style_chaos_index,style_chaos_index_norm,style_chaos_diff,elo_all,elo_all_norm,elo_weak_threshold,elo_strong_threshold,home_xg_proxy,away_xg_proxy,xg_proxy_diff,low_tempo_index,defense_suppression_score,opponent_strength_home,opponent_strength_away,mask_HomeTeam_weak,mask_HomeTeam_average,mask_HomeTeam_strong,mask_AwayTeam_weak,mask_AwayTeam_average,mask_AwayTeam_strong,h2h_avg_goals_total,h2h_avg_goals_total_adj,h2h_over25_ratio
E0,2023-12-06,20:15,Man United,Chelsea,2,1,H,1,1,D,28,13,9,3,12,12,12,4,4,0,0,0,1.65,2.28,3,1,1618.4680759021035,1528.839248345435,89.62882755666851,0.5158272930173712,0.8035439182501283,0.9890640224095801,2.1484486417363575,2.8282828282828283,0.5345765345765345,,,,,,,,,,,,,1.6,1.2,17.5,6.1,0.09137635636778983,0.2618657937806874,,,,,,,,,,,,,1.7,1.8,12.0,5.1,0.14154870940882597,0.3326810176125245,0.8,1.0,0.7000000000000004,1.6,1.0,1.8,15.2,15.0,29.20000000000001,4.6,4.0,3.8000000000000007,8.6,8.0,3.3,9.2,9.0,0.7000000000000035,1.8,2.0,3.2,0.0,0.0,0.0,0.05259697567389876,0.3024326101249178,0.1954397394136808,0.17353579175704992,2.2,2.0,3.2,1.2,1.0,2.7000000000000006,11.6,11.0,15.799999999999958,5.4,5.0,2.8000000000000007,3.8,3.0,6.699999999999999,16.0,19.0,32.499999999999986,4.4,4.0,0.29999999999999993,0.2,0.0,0.2,0.18949181739879417,0.4651162790697675,0.29981261711430357,0.40665434380776344,49.199999999999996,0.5425442393540908,-0.1368948417248954,-0.1626836689448497,-0.23311855205071352,-0.10437287770062276,0.8578813517893175,1.0294408725045578,0.06057261323560984,0.968868259268948,0.6731464339210812,0.8169453624617413,3.9000000000000004,1.589235205116581,64.39999999999999,1.0720911906772674,1.6000000000000014,1573.6536621237692,0.784424372873448,-0.5392705059565253,0.24804179355229403,2.44,2.24,0.19999999999999973,0,0.44244888818545036,strong,strong,False,False,True,False,False,True,2.8,-0.028282828282828465,0.4
E0,2023-12-06,19:30,Fulham,Nott'm Forest,5,0,H,2,0,H,14,4,6,1,7,10,6,1,0,1,0,0,2.05,1.81,5,1,1479.1630554876872,1448.1696947511405,30.99336073654672,0.6017063450764838,0.6620464104383038,1.706521704507643,0.9204663755868261,2.8299689440993787,0.5349378881987578,,,,,,,,,,,,,1.7,1.7,12.7,3.9,0.13375295043273014,0.4347826086956522,,,,,,,,,,,,,1.0,1.8,9.0,3.2,0.11098779134295228,0.3115264797507788,1.4,1.0,2.3,1.2,1.0,0.7,14.6,13.0,17.80000000000002,4.0,3.0,3.500000000000002,7.6,8.0,2.3000000000000043,10.2,9.0,13.7,2.2,2.0,2.7000000000000006,0.0,0.0,0.0,0.09582477754962354,0.2737850787132101,0.21547502448579828,0.3491271820448878,0.6,0.0,0.8,1.6,2.0,2.3000000000000007,10.4,10.0,11.299999999999994,3.4,3.0,2.8,4.0,4.0,7.499999999999999,12.6,12.0,8.299999999999997,3.4,3.0,5.299999999999999,0.0,0.0,0.0,0.05763688760806916,0.3266090297790586,0.2696272799365583,0.17595307917888564,44.0,-0.09926281294714952,0.03818788994155438,-0.05282395106584847,0.17317410286600216,-0.054152255450759995,0.8584459331126715,-0.4545997508089107,-0.7975630684948701,0.34296331768595945,0.23828268916585568,0.928088542515874,3.0999999999999996,1.410986973710262,59.4,0.3168933952486602,5.399999999999999,1463.6663751194137,-0.9018783061199512,-0.540860459771858,0.24797797332160856,2.26,1.7200000000000002,0.5399999999999996,0,0.4468460205324919,strong,strong,False,False,True,False,False,True,4.0,1.1700310559006213,0.6666666666666666
E0,2023-12-07,20:15,Tottenham,West Ham,1,2,A,1,0,H,23,11,7,5,11,12,8,4,3,3,0,0,1.5,2.61,3,1,1600.3722252970804,1503.313782699352,97.05844259772834,0.7816065377330539,0.9523468621638651,1.3964292608974693,1.7073150862223336,2.830100853374709,0.5352986811481769,,,,,,,,,,,,,1.6,1.6,18.2,6.8,0.08786381109280615,0.23494860499265788,,,,,,,,,,,,,1.3,2.1,11.1,3.1,0.11701170117011703,0.41800643086816724,1.6,2.0,0.2999999999999998,1.6,1.0,2.3,18.6,18.0,60.80000000000003,7.2,8.0,4.7,8.0,9.0,35.0,11.4,11.0,1.3000000000000027,2.8,2.0,6.699999999999999,0.4,0.0,0.8,0.08597528210639441,0.3868887694787748,0.31551270815074495,0.22191400832177532,1.6,2.0,0.29999999999999977,2.4,3.0,1.8000000000000016,11.4,11.0,3.299999999999966,3.2,3.0,0.6999999999999997,5.0,5.0,2.4999999999999964,12.4,13.0,9.799999999999999,2.2,2.0,1.7000000000000002,0.0,0.0,0.0,0.14022787028921999,0.28045574057843997,0.17727639000805803,0.49844236760124616,53.400000000000006,1.0609268585204787,-0.05425258818282558,0.10643302890033485,-0.27652835927947084,0.13823631814268691,0.8590108859933161,0.8366626271019484,-0.21095873766105036,1.0476213647629988,0.7278622031873085,0.8047343445360646,0.5999999999999996,0.47000362924573535,66.8,1.4345861324830003,9.200000000000003,1551.8430039982163,0.45002780551132615,-0.539308519486816,0.24810318528886058,3.3000000000000007,1.7799999999999998,1.520000000000001,0,0.43330403540389384,strong,strong,False,False,True,False,False,True,2.4,-0.43010085337470905,0.4
E0,2023-12-07,19:30,Everton,Newcastle,3,0,H,0,0,D,21,13,6,3,18,8,5,2,3,0,0,0,1.92,1.91,3,1,1474.2590363520933,1651.8146857010306,-177.55564934893732,0.6089581350815608,0.5892278388410844,0.8092709889787547,1.7567366475480344,2.8302325581395347,0.5356589147286822,,,,,,,,,,,,,0.7,1.6,15.7,5.4,0.04455760661998727,0.12939001848428835,,,,,,,,,,,,,2.0,1.7,12.3,5.0,0.16246953696181965,0.3992015968063872,1.0,1.0,1.4999999999999998,1.4,1.0,1.3,18.0,23.0,68.5,4.8,5.0,6.7,4.2,3.0,7.700000000000001,11.8,12.0,8.200000000000006,1.8,1.0,2.6999999999999997,0.0,0.0,0.0,0.05552470849528039,0.2665186007773459,0.15241320914479253,0.2079002079002079,2.6,2.0,9.799999999999999,1.8,2.0,1.2000000000000013,12.4,10.0,32.30000000000002,6.0,5.0,26.999999999999996,4.6,5.0,4.300000000000001,12.4,15.0,37.3,2.4,3.0,3.2999999999999985,0.0,0.0,0.0,0.20950846091861403,0.48348106365834004,0.19339242546333602,0.43261231281198004,50.0,0.6412837858619744,-0.15398375242333362,-0.21696246288099413,-0.22471210491177213,-0.04097921631854348,0.8595762106757772,-0.5068431200218612,1.3687441112704248,-1.875587231292286,-1.3031130333498178,0.6925739544767834,11.299999999999999,2.5095992623783716,63.4,0.9210516315915468,4.600000000000001,1563.0368610265618,0.6216497411848613,-0.5392716240015337,0.24823800812507207,2.76,2.44,0.31999999999999984,0,0.3031357196874893,strong,strong,False,False,True,False,False,True,2.8,-0.03023255813953485,0.6
E0,2023-12-09,12:30,Crystal Palace,Liverpool,1,2,A,0,0,D,8,14,4,2,17,17,6,5,5,2,1,0,1.65,2.28,3,1,1461.1662343199685,1712.6222094133107,-251.4559750933422,0.42758990172089184,0.2717378019230606,0.8144856624389453,1.6262905161531425,2.830364058869094,0.5360185902401239,,,,,,,,,,,,,1.3,1.4,13.6,4.3,0.09551800146950772,0.30162412993039445,,,,,,,,,,,,,2.0,1.3,15.7,4.9,0.12730744748567793,0.40733197556008144,0.6,0.0,0.7999999999999995,1.4,2.0,1.7999999999999996,11.4,13.0,14.299999999999958,3.0,3.0,0.49999999999999645,5.8,3.0,15.20000000000001,11.0,10.0,21.49999999999999,1.4,1.0,1.2999999999999998,0.0,0.0,0.0,0.05258545135845749,0.26292725679228746,0.1271571298819255,0.19933554817275748,1.4,1.0,0.300000000000001,1.2,1.0,0.6999999999999986,14.6,14.0,34.80000000000001,5.0,4.0,4.000000000000002,6.2,6.0,15.699999999999996,13.8,13.0,22.700000000000003,2.6,3.0,1.3000000000000023,0.4,0.0,0.8,0.09582477754962354,0.3422313483915127,0.24619840695148446,0.27944111776447106,46.0,0.14758605332255847,-0.04323932619116605,-0.07930409159922525,-0.08010556959171358,-0.11904127706955894,0.8629759803224382,-0.6463230183835401,2.015594174153014,-2.661917192536554,-1.849436234913126,0.6140092581738728,1.1000000000000005,0.7419373447293776,62.800000000000004,0.8304278961401147,-6.399999999999999,1586.8942218666396,0.9874259376351122,-0.5392347285162515,0.2545588146924689,1.74,2.46,-0.72,0,0.34822427879534884,strong,strong,False,False,True,False,False,True,2.4,-0.430364058869094,0.6
E0,2023-12-09,15:00,Brighton,Burnley,1,1,D,0,1,A,29,6,11,3,5,8,9,1,0,4,0,0,1.59,2.4,2,0,1582.4375048684972,1358.1719116800436,224.26559318845352,0.6106810863526239,0.5457649093272674,1.7463135694012126,0.5802874860714492,2.829721362229102,0.5356037151702786,,,,,,,,,,,,,2.1,1.3,18.7,7.0,0.1122394441475147,0.2995720399429387,,,,,,,,,,,,,0.8,1.6,9.9,3.3,0.08072653884964683,0.24169184290030216,1.8,2.0,0.7000000000000017,1.2,1.0,0.20000000000000223,14.8,14.0,9.699999999999994,5.4,6.0,3.2999999999999927,6.4,7.0,2.3000000000000114,11.8,12.0,1.200000000000001,2.0,3.0,2.0,0.2,0.0,0.2,0.12153950033760973,0.36461850101282917,0.20321761219305673,0.33271719038817005,0.8,1.0,0.6999999999999996,2.0,2.0,0.9999999999999996,9.2,8.0,13.200000000000005,3.2,3.0,2.1999999999999997,5.4,5.0,3.3,10.8,12.0,11.700000000000001,2.4,2.0,1.3000000000000007,0.2,0.0,0.2,0.08686210640608036,0.34744842562432143,0.2590194264569842,0.24922118380062308,44.4,-0.04989303969320809,0.03467739393152937,0.017170075388507733,0.08349600658754697,-0.055801814263927496,0.8624084196850123,0.6456009295076454,-1.7549293298523618,2.400530259360007,1.667830861573593,0.6407529172911631,1.4000000000000012,0.8754687373539004,58.400000000000006,0.16585383616293964,7.599999999999998,1470.3047082742705,-0.8001007344753078,-0.5393096375318246,0.2492312743326107,2.56,1.56,1.0,0,0.413104037126822,strong,strong,False,False,True,False,False,True,2.0,-0.829721362229102,0.4
E0,2023-12-09,15:00,Man United,Bournemouth,0,3,A,0,1,A,20,10,3,4,7,10,10,4,3,1,0,0,1.51,2.56,3,1,1629.6821033468993,1465.2034437641134,164.4786595827859,0.6772181953449141,0.6188459898625303,1.3260426816063868,1.699532121875968,2.8298530549110597,0.5359628770301624,,,,,,,,,,,,,1.6,1.3,17.6,6.1,0.09085746734809766,0.2618657937806874,,,,,,,,,,,,,1.1,2.1,11.5,3.8,0.0955690703735882,0.28871391076115493,1.0,1.0,1.0000000000000004,1.2,1.0,1.2,18.0,19.0,60.000000000000014,5.6,4.0,7.299999999999997,9.4,10.0,5.3,10.0,10.0,1.5000000000000038,2.2,3.0,4.200000000000001,0.0,0.0,0.0,0.05552470849528039,0.3109383675735702,0.2197802197802198,0.17825311942959005,1.4,1.0,1.3000000000000003,2.6,3.0,5.300000000000001,12.4,11.0,42.8,4.8,4.0,13.699999999999998,5.6,7.0,9.799999999999999,13.2,15.0,19.200000000000003,2.0,2.0,0.9999999999999996,0.0,0.0,0.0,0.112812248186946,0.38678485092667203,0.1514004542013626,0.2910602910602911,55.8,1.3571454980441273,-0.05728753969166561,-0.07584648335310185,-0.11280717163070103,0.0683797655788572,0.861841232319942,1.1489058582568372,-0.6163637538787633,1.7652696121356004,1.2264669968804023,0.7086184627345268,2.3000000000000007,1.1939224684724348,68.60000000000001,1.7064573388373008,6.200000000000003,1547.4427735555064,0.3825643687285258,-0.5392727420465423,0.2595729703252751,2.92,2.2,0.7199999999999998,0,0.33798030719557104,strong,strong,False,False,True,False,False,True,2.3333333333333335,-0.49651972157772617,0.6666666666666666
E0,2023-12-09,17:30,Aston Villa,Arsenal,1,0,H,1,0,H,10,12,3,5,16,11,3,3,4,2,0,0,1.72,2.15,1,0,1650.9919566640135,1717.1691762629937,-66.17721959898017,0.6519112688170103,0.5204053262817168,2.5978476155056316,2.1609682548828566,2.8284389489953634,0.535548686244204,,,,,,,,,,,,,2.9,0.7,14.8,5.9,0.19581363943281566,0.49069373942470385,,,,,,,,,,,,,1.6,1.1,13.6,4.3,0.11756061719324028,0.3712296983758701,3.4,3.0,3.3,0.8,1.0,0.2000000000000009,17.0,17.0,14.49999999999999,7.0,7.0,1.500000000000013,4.6,6.0,8.799999999999988,11.2,11.0,30.20000000000001,2.2,2.0,2.2,0.0,0.0,0.0,0.1998824221046443,0.4115226337448559,0.1962533452274755,0.48502139800285304,2.2,2.0,3.200000000000001,1.2,1.0,1.6999999999999986,16.0,15.0,15.99999999999999,5.0,4.0,11.499999999999993,8.0,8.0,3.5000000000000004,9.4,9.0,8.300000000000017,1.4,1.0,0.7999999999999996,0.0,0.0,0.0,0.13741411617738913,0.3123048094940662,0.14877789585547288,0.439121756487026,57.6,1.579309477686865,0.06246830592725516,0.09921782425078973,0.04589964151582704,0.047475449372002626,0.8601419074047417,1.3759234338285498,2.0639632839782927,-0.6880398501497429,-0.4780335892862896,0.858042785411291,6.500000000000001,2.0149030205422647,66.19999999999999,1.343962397031566,-0.6000000000000014,1684.0805664635036,2.47746717529904,-0.5392358465612601,0.26397483252879966,3.1,2.6,0.5,0,0.28832517492243437,strong,strong,False,False,True,False,False,True,3.0,0.1715610510046366,0.6
E0,2023-12-09,15:00,Wolves,Nott'm Forest,1,1,D,1,1,D,10,8,4,2,9,11,4,3,0,1,0,0,2.0,1.83,2,0,1483.0344836552674,1434.5042475730245,48.530236082242936,0.5130151525669392,0.7746976069588692,1.453046963263685,0.6136442503912175,2.8277992277992277,0.5351351351351351,,,,,,,,,,,,,1.4,1.3,10.1,3.5,0.13847675568743817,0.39886039886039887,,,,,,,,,,,,,0.9,2.1,8.9,3.0,0.10101010101010101,0.29900332225913623,1.6,2.0,0.2999999999999995,1.0,1.0,0.4999999999999981,9.2,8.0,27.199999999999992,3.6,4.0,3.3000000000000043,5.4,6.0,19.8,16.0,18.0,13.999999999999998,2.8,2.0,2.6999999999999984,0.2,0.0,0.2,0.17372421281216072,0.3908794788273616,0.19987507807620233,0.443213296398892,0.4,0.0,0.8,2.6,3.0,3.3000000000000007,9.8,10.0,18.199999999999996,3.0,3.0,4.0,4.2,4.0,5.699999999999999,12.8,12.0,6.6999999999999975,2.8,2.0,6.199999999999999,0.0,0.0,0.0,0.040774719673802244,0.3058103975535168,0.21857923497267756,0.132890365448505,35.2,-1.1853978245338643,0.13294949313835847,0.08506908127384483,0.310322930950387,-0.018704156896475227,0.8607079764250578,-0.41335675286212226,-0.9429315167860458,0.5295747639239236,0.3679358472316636,0.8918016397152222,1.0999999999999996,0.7419373447293771,57.39999999999999,0.014814277077215837,3.799999999999997,1458.769365614146,-0.9769582582917159,-0.5393107555768331,0.26396188029606715,1.6400000000000001,1.58,0.06000000000000005,0,0.3723319572378307,strong,strong,False,False,True,False,False,True,1.6666666666666667,-1.161132561132561,0.0
E0,2023-12-09,15:00,Sheffield United,Brentford,1,0,H,1,0,H,9,10,4,4,14,13,3,4,5,1,0,0,1.91,1.93,1,0,1309.9842661269422,1546.0751687842328,-236.0909026572906,0.6137667667689622,0.7062647658725855,0.7574658389659087,0.9714357361004591,2.826388888888889,0.5347222222222222,,,,,,,,,,,,,0.8,2.3,9.4,2.6,0.08501594048884166,0.30651340996168586,,,,,,,,,,,,,1.3,1.1,11.1,3.4,0.11701170117011703,0.38123167155425225,0.8,1.0,0.7,3.2,2.0,7.7,9.6,10.0,5.300000000000007,2.4,2.0,4.299999999999999,3.4,4.0,1.8000000000000067,11.0,12.0,8.000000000000004,2.8,3.0,0.6999999999999993,0.0,0.0,0.0,0.08324661810613945,0.24973985431841833,0.254314259763851,0.3319502074688797,1.0,1.0,0.5000000000000011,1.6,2.0,1.2999999999999985,12.0,11.0,23.500000000000004,3.6,3.0,1.7999999999999985,5.6,5.0,15.800000000000004,10.8,10.0,15.699999999999998,2.8,2.0,2.6999999999999993,0.0,0.0,0.0,0.08326394671107411,0.2997502081598668,0.2590194264569842,0.2770083102493075,36.6,-1.0126036181450688,-1.7328604934654934e-05,-0.050010353841448474,0.05494189721957221,-0.0047051666931332,0.8612744179817344,-2.2568908331219477,0.24392255973941956,-2.5008133928613674,-1.7375051780279354,0.6288409381882163,1.200000000000001,0.7884573603642706,52.400000000000006,-0.7403835183513903,-4.399999999999999,1428.0297174555876,-1.4482522819277268,-0.5427814546608336,0.25925958559822493,1.44,1.9200000000000002,-0.4800000000000002,0,0.47059598597165586,strong,strong,False,False,True,False,False,True,,,
E0,2023-12-10,14:00,Luton,Man City,1,2,A,1,0,H,4,18,2,6,16,6,6,3,2,1,0,0,1.38,2.99,3,1,1432.4109869484184,1737.1646524977582,-304.75366554933976,0.7091906721536352,0.5431174755285454,1.7901234567901236,1.7014388110710041,2.826522744795682,0.5350809560524287,,,,,,,,,,,,,1.2857142857142858,1.7142857142857142,12.571428571428571,3.142857142857143,0.10219143862836381,0.40779338468509296,,,,,,,,,,,,,1.7,1.2,17.1,7.0,0.0993571011104617,0.24251069900142652,1.4,1.0,1.3,1.8,1.0,1.7000000000000002,10.4,8.0,22.8,3.4,3.0,1.3,4.6,4.0,2.299999999999999,13.2,14.0,12.7,3.0,2.0,3.9999999999999996,0.0,0.0,0.0,0.1344860710854947,0.3266090297790586,0.22710068130204392,0.41055718475073316,1.6,1.0,3.300000000000001,1.6,1.0,2.3,13.0,15.0,92.49999999999997,6.2,8.0,19.2,5.0,4.0,19.99999999999998,10.2,12.0,20.700000000000017,2.6,3.0,1.2999999999999992,0.0,0.0,0.0,0.12298232129131438,0.47655649500384323,0.25465230166503433,0.25764895330112725,42.6,-0.27205701933594495,0.011503749794180326,-0.14994746522478464,0.1529082314496059,-0.027551620362990414,0.8646809043262064,-0.9526576724100639,2.2766684604137652,-3.229326132823829,-2.2436583606513723,0.5675742029496348,4.600000000000001,1.7227665977411037,56.39999999999999,-0.1362252820085058,-3.552713678800501e-15,1584.7878197230884,0.9551310090624396,-0.5410205426792728,0.2639740706327566,1.7200000000000002,2.54,-0.8199999999999998,0,0.41957642646990523,strong,strong,False,False,True,False,False,True,,,
E0,2023-12-10,14:00,Everton,Chelsea,2,0,H,0,0,D,9,16,5,4,12,12,4,8,2,2,0,0,1.78,2.05,2,0,1496.3204360054397,1517.625220900639,-21.30478489519942,0.7393054233877072,0.8690292788334189,1.5395139926525032,1.7656324278242383,2.825885978428351,0.5346687211093991,,,,,,,,,,,,,0.9,1.2,16.5,5.5,0.054512416717141125,0.1633393829401089,,,,,,,,,,,,,1.7,1.7,12.6,5.0,0.13481363996827914,0.33932135728542917,1.6,1.0,1.7999999999999998,1.2,1.0,1.7,20.6,23.0,37.3,5.8,6.0,2.2,5.0,5.0,4.500000000000001,13.0,14.0,16.000000000000007,2.2,3.0,2.7,0.0,0.0,0.0,0.07763221737020863,0.28141678796700625,0.16910069177555728,0.2753872633390706,2.4,2.0,2.3000000000000007,1.6,1.0,2.3000000000000007,11.4,11.0,14.799999999999958,4.8,4.0,3.6999999999999984,3.2,3.0,3.6999999999999993,14.4,12.0,29.299999999999986,3.4,4.0,3.8,0.2,0.0,0.2,0.21034180543382996,0.42068361086765993,0.263705759888966,0.498960498960499,50.8,0.7400233323698573,-0.13270958806362132,-0.13926682290065368,-0.2235732356214284,-0.09460506811340871,0.8635439144778746,-0.27181919055168163,-0.05871845331325522,-0.21310073723842643,-0.14805728226274822,0.949431419582621,4.1000000000000005,1.6292405397302803,67.60000000000001,1.5554177797515791,9.600000000000001,1506.9728284530393,-0.23791258550622724,-0.5393118736218416,0.26396111840002406,3.22,2.1,1.12,0,0.3767654439828667,strong,strong,False,False,True,False,False,True,2.0,-0.8258859784283512,0.2
E0,2023-12-10,16:30,Tottenham,Newcastle,4,1,H,2,0,H,23,9,12,3,10,12,3,6,1,3,0,0,1.53,2.49,5,1,1581.2875821290036,1629.7532860476842,-48.465703918680674,0.8544043584887027,0.726151892560723,1.2642861739316462,1.171157765032023,2.827559661277906,0.5350269438029254,,,,,,,,,,,,,1.5,1.5,18.1,6.7,0.08282716731087796,0.22354694485842028,,,,,,,,,,,,,2.0,1.7,12.8,5.1,0.156128024980484,0.39138943248532293,1.4,1.0,0.29999999999999943,1.8,2.0,2.2,17.6,18.0,42.30000000000002,6.6,7.0,2.3000000000000007,6.6,8.0,20.29999999999999,11.0,11.0,0.5000000000000029,2.2,2.0,3.6999999999999993,0.4,0.0,0.8,0.07950028392958544,0.3747870528109028,0.2724795640326976,0.21180030257186083,2.4,2.0,10.799999999999997,1.8,2.0,1.2000000000000013,13.2,13.0,28.700000000000017,6.2,5.0,25.199999999999996,4.4,5.0,5.300000000000001,10.6,8.0,32.8,1.6,1.0,3.299999999999997,0.0,0.0,0.0,0.18168054504163514,0.46934140802422414,0.15080113100848258,0.3864734299516908,54.6,1.2090361782823031,-0.1021802611120497,-0.09455435521332134,-0.17467312737982998,0.121678433024215,0.8641122223971379,0.6333506024626926,1.1340623337231652,-0.5007117312604726,-0.3478825042475416,0.891929965892177,11.099999999999996,2.493205452602695,63.400000000000006,0.9210516315915479,7.0000000000000036,1605.5204340883438,1.272999229098476,-0.5392749781365594,0.26398626096944594,3.08,2.5599999999999996,0.5200000000000005,0,0.36178772660293557,strong,strong,False,False,True,False,False,True,5.2,2.372440338722094,1.0
E0,2023-12-10,14:00,Fulham,West Ham,5,0,H,3,0,H,14,9,8,5,5,10,3,6,2,1,0,0,1.85,1.98,5,1,1492.8285026658032,1522.3984258674288,-29.56992320162567,0.7344708967176559,0.9682312414425769,2.8043478030050952,1.8048767241482224,2.829230769230769,0.5353846153846153,,,,,,,,,,,,,2.0,1.6,12.9,4.0,0.15491866769945778,0.49875311720698257,,,,,,,,,,,,,1.5,1.9,11.6,3.4,0.12919896640826875,0.43988269794721413,2.2,3.0,4.699999999999999,1.2,1.0,0.7,14.8,14.0,17.200000000000017,4.8,6.0,2.7000000000000024,7.6,8.0,2.3000000000000043,10.4,9.0,11.8,1.8,1.0,3.7,0.0,0.0,0.0,0.1485482781904119,0.3241053342336259,0.1729106628242075,0.45738045738045746,1.6,2.0,0.29999999999999977,2.4,3.0,1.8000000000000016,11.8,11.0,1.699999999999966,3.6,4.0,1.3000000000000005,4.6,4.0,2.2999999999999963,12.2,13.0,9.699999999999998,2.6,3.0,1.3,0.0,0.0,0.0,0.1354784081287045,0.30482641828958507,0.21294021294021295,0.443213296398892,47.2,0.29569537308438365,0.0130698700617074,0.019278915944040853,0.014167160981565452,-0.04002955011600545,0.8652499605112198,-0.30901936405947666,-0.007942698202281754,-0.3010766658571949,-0.20918084788074473,0.9311638883345504,4.999999999999999,1.791759469228055,61.39999999999999,0.6189725134201024,4.199999999999999,1507.6134642666161,-0.228090487715498,-0.5392380826512772,0.2639733087367135,2.44,1.9000000000000004,0.5399999999999996,0,0.33079331242674936,strong,strong,False,False,True,False,False,True,2.2,-0.629230769230769,0.4
E0,2023-12-15,20:00,Nott'm Forest,Tottenham,0,2,A,0,1,A,15,12,1,6,16,11,6,4,2,4,0,1,1.63,2.32,2,0,1436.5859453011342,1598.3665473686744,-161.78060206754026,0.37643487600721354,0.8675995872022804,1.2180708036880914,2.159228280439887,2.8285933897002304,0.5349730976172176,,,,,,,,,,,,,1.8,1.3,11.8,3.8,0.15241320914479253,0.4724409448818898,,,,,,,,,,,,,2.3,1.5,12.3,4.7,0.18683996750609258,0.4883227176220806,1.4,2.0,0.7999999999999999,1.4,1.0,1.2999999999999998,12.2,13.0,42.7,3.8,3.0,7.700000000000001,3.0,4.0,5.999999999999999,10.2,12.0,16.2,1.6,1.0,0.8000000000000005,0.2,0.0,0.2,0.11466011466011466,0.31122031122031124,0.19588638589618024,0.3674540682414698,1.8,2.0,0.7000000000000021,1.6,2.0,1.2999999999999998,10.4,10.0,13.29999999999998,3.2,4.0,2.7000000000000104,4.6,4.0,5.80000000000001,13.2,14.0,20.199999999999996,2.6,3.0,2.300000000000001,0.2,0.0,0.2,0.1729106628242075,0.30739673390970224,0.22710068130204392,0.5607476635514019,37.2,-0.9385489582641564,-0.058250548164092836,0.0038235773106090054,-0.19329359530993212,-0.03121429540586368,0.8658193911984804,-0.9081811145829287,0.8001807241996254,-1.708361838782554,-1.1869288405536622,0.712021736827271,1.500000000000002,0.9162907318741559,53.6,-0.559136047448525,-2.799999999999997,1517.4762463349043,-0.07687632217813155,-0.539201187165995,0.263960356503981,1.9799999999999998,1.6800000000000002,0.2999999999999996,0,0.3630768322171946,strong,strong,False,False,True,False,False,True,2.6666666666666665,-0.16192672303356392,0.3333333333333333
