Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Avg>2.5,Avg<2.5,target_goals_home,target_goals_away,target_shots_home,target_shots_away,target_shots_on_home,target_shots_on_away,target_corners_home,target_corners_away,target_fouls_home,target_fouls_away,target_yellows_home,target_yellows_away,target_reds_home,target_reds_away,shots_home_last5_mean,fouls_home_last5_mean,corners_home_last5_mean,shots_away_last5_mean,fouls_away_last5_mean,corners_away_last5_mean,shots_home_vs_away,fouls_home_vs_away,corners_home_vs_away,avg_shots_against_home,avg_fouls_against_home,avg_corners_against_home,avg_shots_against_away,avg_fouls_against_away,avg_corners_against_away,elo_home,elo_away,elo_diff,elo_all,elo_weak_threshold,elo_strong_threshold,opponent_strength_home,opponent_strength_away,mask_HomeTeam_weak,mask_HomeTeam_average,mask_HomeTeam_strong,goals_vs_weak_home,goals_vs_average_home,goals_vs_strong_home,shots_vs_weak_home,shots_vs_average_home,shots_vs_strong_home,shots_on_vs_weak_home,shots_on_vs_average_home,shots_on_vs_strong_home,mask_AwayTeam_weak,mask_AwayTeam_average,mask_AwayTeam_strong,goals_vs_weak_away,goals_vs_average_away,goals_vs_strong_away,shots_vs_weak_away,shots_vs_average_away,shots_vs_strong_away,shots_on_vs_weak_away,shots_on_vs_average_away,shots_on_vs_strong_away,conversion_vs_weak_home,efficiency_vs_weak_home,conversion_vs_average_home,efficiency_vs_average_home,conversion_vs_strong_home,efficiency_vs_strong_home,conversion_vs_weak_away,efficiency_vs_weak_away,conversion_vs_average_away,efficiency_vs_average_away,conversion_vs_strong_away,efficiency_vs_strong_away
N1,2021-05-08,17:45,Heerenveen,Utrecht,0,0,D,0,0,D,9,10,2,2,11,10,6,3,1,0,0,0,1.67,2.18,0,0,9,10,2,2,6,3,11,10,1,0,0,0,11.4,11.8,3.8,13.2,10.6,3.4,0.8636363636363638,1.1132075471698115,1.1176470588235294,11.385714285714286,10.657142857142857,4.171428571428572,13.049999999999999,10.883333333333333,4.8500000000000005,1462.8065651247348,1565.8906297995998,-103.08406467486498,1514.3485974621672,1483.4296776304977,1513.8843598831697,strong,weak,False,False,True,1.2,0.0,1.5,13.0,11.0,10.5,4.0,4.0,3.0,True,False,False,3.4,,0.8,17.4,,11.4,6.4,,5.2,0.09223674096848578,0.29925187032418954,0.0,0.0,0.142721217887726,0.49833887043189373,0.19529006318207925,0.5304212168486739,,,0.07011393514460999,0.15355086372360846
N1,2021-05-08,19:00,AZ Alkmaar,For Sittard,1,0,H,1,0,H,8,9,5,5,8,14,6,4,3,1,1,0,1.4,2.88,1,0,8,9,5,5,6,4,8,14,3,1,1,0,11.4,9.8,4.4,10.2,10.6,3.2,1.1176470588235294,0.9245283018867926,1.375,11.76923076923077,10.584615384615384,4.661538461538462,12.96923076923077,11.215384615384616,4.861538461538462,1632.9823338604315,1492.0253195742046,140.95701428622692,1562.5038267173181,1483.5441362551194,1514.298409615789,average,strong,False,True,False,3.3333333333333335,3.0,1.8,17.666666666666668,15.5,9.6,7.333333333333333,7.0,4.4,False,False,True,2.2857142857142856,2.0,0.0,12.142857142857142,8.0,6.5,5.571428571428571,3.0,2.0,0.18857250612860643,0.4539264639128462,0.19342359767891684,0.42796005706134094,0.18730489073881376,0.40816326530612246,0.1880804043728694,0.4095213718965959,0.24968789013732834,0.6644518272425249,0.0,0.0
N1,2021-05-08,20:00,VVV Venlo,Waalwijk,3,3,D,2,2,D,13,14,5,5,17,11,6,4,2,1,0,0,1.77,2.04,3,3,13,14,5,5,6,4,17,11,2,1,0,0,8.6,12.4,3.4,7.0,12.4,3.8,1.2285714285714284,1.0,0.8947368421052632,13.65,11.4,5.033333333333333,12.383333333333333,10.9,4.833333333333333,1347.3696191678678,1406.2254362196363,-58.855817051768554,1376.797527693752,1483.35011484496,1514.085111268682,weak,weak,True,False,False,1.0,1.0,1.0,9.0,9.0,7.166666666666667,3.0,3.0,2.3333333333333335,True,False,False,0.5714285714285714,,0.3333333333333333,7.571428571428571,,9.666666666666666,2.2857142857142856,,3.6666666666666665,0.11098779134295228,0.33222591362126247,0.11098779134295228,0.33222591362126247,0.13934045517882024,0.4267425320056899,0.07537214999057848,0.24891101431238336,,,0.03444712366517396,0.09066183136899365
N1,2021-05-09,11:15,FC Emmen,Groningen,0,4,A,0,1,A,5,15,2,6,18,17,5,6,2,2,0,0,1.85,1.95,0,4,5,15,2,6,5,6,18,17,2,2,0,0,13.4,12.6,5.8,11.8,11.4,3.6,1.135593220338983,1.1052631578947367,1.611111111111111,11.283333333333333,10.35,4.216666666666667,13.116666666666667,11.4,5.116666666666666,1450.1809381112246,1491.01651280614,-40.83557469491552,1470.5987254586823,1483.2401294816427,1513.8718129215752,average,weak,False,True,False,2.0,3.0,0.5,17.8,15.0,6.25,6.4,5.0,2.0,True,False,False,1.2,2.0,1.0,13.4,7.0,8.25,3.6,2.0,3.0,0.11229646266142615,0.31201248049922,0.19986675549633579,0.5988023952095809,0.07987220447284345,0.24875621890547267,0.08948545861297538,0.33240997229916897,0.28530670470756064,0.9950248756218907,0.12106537530266344,0.33222591362126247
N1,2021-05-09,13:30,Feyenoord,Ajax,0,3,A,0,1,A,15,7,4,4,15,17,3,3,3,2,1,1,1.43,2.76,0,3,15,7,4,4,3,3,15,17,3,2,1,1,17.4,12.6,6.0,15.2,12.6,5.6,1.144736842105263,1.0,1.0714285714285714,11.383333333333333,10.266666666666667,4.05,12.683333333333332,10.866666666666667,5.0,1557.9937856949207,1698.3292251254497,-140.33543943052905,1628.1615054101853,1483.294301377008,1514.2858626541945,strong,strong,False,False,True,2.6,2.5,1.6666666666666667,20.8,23.0,11.0,7.8,8.0,4.333333333333333,False,False,True,2.0,2.0,2.25,22.8,19.0,14.5,7.2,8.0,6.25,0.1249399327246516,0.3329065300896287,0.10864841373315949,0.3121098626716604,0.15137753557372086,0.3837298541826555,0.08768084173608066,0.27739251040221913,0.10520778537611783,0.24968789013732834,0.15506547208821503,0.35942492012779553
N1,2021-05-09,13:30,Zwolle,Den Haag,0,1,A,0,1,A,11,7,3,4,8,14,7,4,2,2,0,0,1.67,2.18,0,1,11,7,3,4,7,4,8,14,2,2,0,0,11.8,8.8,5.2,7.0,11.8,2.4,1.6857142857142857,0.7457627118644068,2.166666666666667,10.766666666666666,10.733333333333334,3.85,14.066666666666668,10.85,5.566666666666666,1461.698268409555,1391.2742501210655,70.4240182884896,1426.4862592653103,1483.184570820056,1514.0725643070875,weak,weak,True,False,False,1.4285714285714286,,1.0,14.285714285714286,,7.333333333333333,5.571428571428571,,2.6666666666666665,True,False,False,0.75,1.0,0.2,9.5,9.0,4.4,3.25,2.0,1.2,0.099930048965724,0.25595085743537244,,,0.13617793917385385,0.3735990037359901,0.07886435331230283,0.23006134969325154,0.11098779134295228,0.49751243781094534,0.045351473922902494,0.1652892561983471
N1,2021-05-09,15:45,Willem II,PSV Eindhoven,0,2,A,0,1,A,0,11,0,5,11,13,0,5,0,1,0,0,1.46,2.65,0,2,0,11,0,5,0,5,11,13,0,1,0,0,12.4,10.2,5.2,17.4,10.8,7.4,0.7126436781609197,0.9444444444444443,0.7027027027027027,12.945454545454545,10.436363636363636,5.127272727272727,12.583333333333334,10.533333333333333,5.15,1413.6488155775112,1615.497177808885,-201.8483622313738,1514.572996693198,1483.238487909056,1514.397965292994,strong,weak,False,False,True,1.6,,0.8,14.2,,10.6,5.6,,3.4,True,False,False,2.5,,2.1666666666666665,21.5,,12.333333333333334,9.75,,5.666666666666667,0.11259676284306827,0.2852049910873441,,,0.07540056550424129,0.23460410557184755,0.11622501162250115,0.25614754098360654,,,0.17553335133675396,0.38167938931297707
N1,2021-05-13,13:30,FC Emmen,Heerenveen,3,1,H,1,0,H,25,5,7,4,6,10,9,1,0,2,0,2,1.57,2.37,3,1,25,5,7,4,9,1,6,10,0,2,0,2,15.6,10.2,6.2,10.6,9.4,3.4,1.4716981132075473,1.0851063829787233,1.823529411764706,11.283333333333333,10.35,4.216666666666667,12.618181818181819,10.527272727272727,5.4363636363636365,1436.9358779370448,1467.1309086956312,-30.195030758586427,1452.0333933163379,1483.1291511437591,1514.2733156926,weak,weak,True,False,False,2.25,1.5,0.5,15.5,10.0,6.25,6.25,3.5,2.0,True,False,False,0.75,0.0,1.2,12.5,4.0,10.8,4.25,1.0,5.8,0.1450676982591876,0.35942492012779553,0.14985014985014986,0.4273504273504274,0.07987220447284345,0.24875621890547267,0.05995203836930456,0.17605633802816903,0.0,0.0,0.11100832562442182,0.20654044750430292
N1,2021-05-13,13:30,Ajax,VVV Venlo,3,1,H,1,0,H,19,13,10,8,9,10,7,6,1,1,1,0,1.29,3.56,3,1,19,13,10,8,7,6,9,10,1,1,1,0,18.8,10.6,8.0,11.2,8.4,4.0,1.6785714285714288,1.2619047619047619,2.0,12.345454545454546,10.4,4.309090909090909,14.583333333333334,10.950000000000001,6.0,1707.579781548892,1349.8865987456568,357.69318280323523,1528.7331901472744,1483.1829408295766,1514.4697730469238,weak,strong,True,False,False,4.0,,1.8,19.6,,17.2,9.0,,6.4,False,False,True,2.5,0.6666666666666666,0.8,13.5,12.666666666666666,6.4,6.0,3.6666666666666665,2.4,0.20397756246812848,0.4439511653718091,,,0.10459035444509006,0.28081123244929795,0.1850481125092524,0.415973377703827,0.05259006047856955,0.1813236627379873,0.12480499219968799,0.3319502074688797
N1,2021-05-13,13:30,Den Haag,Willem II,1,4,A,0,3,A,14,16,7,9,13,11,5,2,2,2,0,0,1.67,2.19,1,4,14,16,7,9,5,2,13,11,2,2,0,0,11.6,13.4,5.4,10.4,8.8,2.4,1.1153846153846154,1.5227272727272727,2.2500000000000004,13.076923076923077,10.307692307692308,4.8769230769230765,14.384615384615385,11.430769230769231,5.476923076923077,1409.2737326435645,1406.4993264690875,2.774406174477008,1407.886529556326,1483.0737314674625,1514.3934773083733,weak,weak,True,False,False,0.2,1.0,2.0,12.6,8.5,7.333333333333333,2.8,3.5,2.6666666666666665,True,False,False,1.3333333333333333,0.5,1.2,14.333333333333334,9.0,8.4,5.333333333333333,1.5,4.0,0.015860428231562255,0.07117437722419931,0.11750881316098707,0.2849002849002849,0.2723558783477077,0.7471980074719802,0.0929584011155008,0.2495321272613849,0.05549389567147614,0.33112582781456956,0.1426872770511296,0.29925187032418954
N1,2021-05-13,13:30,For Sittard,Vitesse,3,3,D,2,2,D,10,19,4,9,20,7,1,11,1,1,0,0,1.63,2.25,3,3,10,19,4,9,1,11,20,7,1,1,0,0,11.4,14.2,5.0,16.2,9.8,5.8,0.7037037037037037,1.4489795918367345,0.8620689655172414,12.783333333333333,10.533333333333333,4.916666666666667,14.327272727272726,12.163636363636364,5.254545454545454,1482.7976404114943,1554.8381556910358,-72.04051527954152,1518.817898051265,1483.12752115328,1514.5415808008538,strong,weak,False,False,True,2.2,0.0,0.5,13.4,15.0,9.25,6.6,3.0,3.5,True,False,False,1.8,0.0,1.25,16.4,13.0,13.75,5.4,1.0,5.0,0.16405667412378824,0.33282904689863846,0.0,0.0,0.05399568034557235,0.14245014245014245,0.10968921389396709,0.33271719038817005,0.0,0.0,0.09084302325581395,0.24950099800399203
N1,2021-05-13,13:30,Groningen,AZ Alkmaar,0,0,D,0,0,D,8,11,1,3,13,12,2,4,3,1,0,0,1.77,2.04,0,0,8,11,1,3,2,4,13,12,3,1,0,0,8.4,11.2,3.2,11.4,10.2,4.6,0.7368421052631579,1.0980392156862746,0.6956521739130436,11.049999999999999,10.566666666666666,4.416666666666667,12.75,11.15,4.8,1504.26157298032,1642.2100130231418,-137.94844004282186,1573.2357930017308,1483.1813108390973,1514.6267664149361,strong,average,False,False,True,1.0,1.6666666666666667,0.5,12.0,12.0,6.0,4.8,4.333333333333333,2.0,False,True,False,2.0,2.0,1.75,15.2,12.0,10.0,5.6,6.0,4.75,0.08326394671107411,0.2079002079002079,0.13877324451845685,0.3837298541826555,0.0831946755407654,0.24875621890547267,0.13149243918474687,0.3565062388591801,0.16652789342214822,0.3327787021630616,0.17482517482517482,0.36764705882352944
N1,2021-05-13,13:30,Heracles,Feyenoord,1,1,D,0,0,D,8,11,5,3,8,9,3,6,2,1,0,0,1.62,2.27,1,1,8,11,5,3,3,6,8,9,2,1,0,0,12.0,8.2,4.8,10.2,11.0,3.8,1.1764705882352942,0.7454545454545454,1.263157894736842,11.416666666666666,11.366666666666667,3.9,13.399999999999999,11.338461538461539,5.846153846153846,1497.278634494864,1548.7432292714784,-51.464594776614376,1523.0109318831712,1483.2352047638824,1514.681425055153,strong,average,False,False,True,2.6666666666666665,2.0,0.3333333333333333,13.5,9.0,11.333333333333334,6.333333333333333,6.0,3.3333333333333335,False,True,False,1.0,2.0,1.0,14.5,10.0,13.0,2.5,2.0,3.5714285714285716,0.19738465334320257,0.4203888596952181,0.22197558268590456,0.3327787021630616,0.029385836027034967,0.09970089730807577,0.06891798759476224,0.39840637450199207,0.1998001998001998,0.9950248756218907,0.07686395080707148,0.2792181890706023
N1,2021-05-13,13:30,Sparta Rotterdam,Utrecht,0,0,D,0,0,D,11,17,2,6,12,9,3,8,3,2,0,0,1.73,2.11,0,0,11,17,2,6,3,8,12,9,3,2,0,0,15.4,11.8,4.0,13.4,10.4,4.0,1.1492537313432836,1.1346153846153846,1.0,11.890909090909092,10.127272727272727,4.254545454545454,13.049999999999999,10.883333333333333,4.8500000000000005,1527.1013864453294,1561.5662862287033,-34.464899783373994,1544.3338363370162,1483.2893766592474,1514.6998502418603,strong,strong,False,False,True,1.75,0.5,2.0,16.5,14.0,12.75,4.25,5.5,4.0,False,False,True,2.8333333333333335,,0.75,16.166666666666668,,10.5,5.666666666666667,,4.5,0.10599636583888551,0.41079812206572774,0.03568879371877231,0.09074410163339383,0.15673981191222572,0.49875311720698257,0.17514939212858024,0.4991192014092778,,,0.071360608943863,0.16629711751662973
N1,2021-05-13,13:30,Waalwijk,Twente,2,1,H,0,0,D,10,5,2,2,11,12,5,0,2,1,0,1,1.67,2.18,2,1,10,5,2,2,5,0,11,12,2,1,0,1,9.6,10.6,3.4,10.2,8.6,3.2,0.9411764705882353,1.2325581395348837,1.0625,10.984615384615385,11.076923076923077,4.184615384615385,12.646153846153847,10.953846153846154,5.046153846153846,1403.7084566418473,1433.842945967544,-30.134489325696677,1418.7757013046958,1483.179680848618,1514.6903584790111,weak,weak,True,False,False,0.75,3.0,1.2,16.75,8.0,10.6,6.25,5.0,4.4,True,False,False,1.2,0.0,1.25,10.4,6.0,8.0,3.0,2.0,3.5,0.04474940334128878,0.11980830670926518,0.37453183520599254,0.5988023952095809,0.11310084825636192,0.27210884353741494,0.11527377521613832,0.39867109634551495,0.0,0.0,0.1560549313358302,0.3561253561253562
N1,2021-05-13,13:30,PSV Eindhoven,Zwolle,4,2,H,3,0,H,18,9,10,4,7,11,6,5,0,3,0,0,1.43,2.78,4,2,18,9,10,4,6,5,7,11,0,3,0,0,14.8,9.2,5.4,10.2,9.8,6.0,1.450980392156863,0.9387755102040815,0.9,11.316666666666668,10.366666666666667,4.583333333333333,13.549999999999999,10.416666666666666,5.383333333333333,1622.6466669173087,1443.6987858870561,178.94788103025257,1533.1727264021824,1483.2335631912956,1514.7516262411832,weak,strong,True,False,False,2.6666666666666665,3.0,1.4,19.0,20.0,14.0,7.0,7.5,7.0,False,False,True,2.0,,1.0,13.5,,10.5,4.333333333333333,,4.0,0.1402770471681571,0.3804089396100808,0.14992503748125935,0.3994673768308922,0.09992862241256245,0.19971469329529243,0.14803849000740193,0.46047582501918655,,,0.09514747859181732,0.24937655860349128
N1,2021-05-16,13:30,AZ Alkmaar,Heracles,5,0,H,1,0,H,26,4,9,2,7,13,8,3,2,2,0,0,1.42,2.78,5,0,26,4,9,2,8,3,7,13,2,2,0,0,14.8,8.0,5.4,6.6,11.0,3.4,2.2424242424242427,0.7272727272727273,1.5882352941176472,11.76923076923077,10.584615384615384,4.661538461538462,12.846153846153847,10.676923076923078,5.184615384615385,1636.54871479099,1499.4844303037094,137.0642844872807,1568.0165725473498,1483.2877350866606,1514.9467770516821,average,strong,False,True,False,2.5,2.3333333333333335,1.8,17.0,13.0,9.6,7.0,6.333333333333333,4.4,False,False,True,1.0,,1.0,6.833333333333333,,7.75,2.3333333333333335,,2.75,0.1469723691945914,0.3566333808844508,0.1793492185498335,0.36784025223331585,0.18730489073881376,0.40816326530612246,0.14612761811982466,0.4267425320056899,,,0.1288659793814433,0.3623188405797102
N1,2021-05-16,13:30,Feyenoord,Waalwijk,3,0,H,2,0,H,14,3,6,1,7,5,6,0,0,0,0,0,1.36,3.08,3,0,14,3,6,1,6,0,7,5,0,0,0,0,16.0,12.2,5.0,6.8,10.8,3.2,2.3529411764705883,1.1296296296296295,1.5625,11.383333333333333,10.266666666666667,4.05,12.383333333333333,10.9,4.833333333333333,1546.537433462633,1420.0062145041782,126.53121895845493,1483.2718239834057,1483.2584617064765,1514.8462448159705,weak,strong,True,False,False,3.25,2.5,1.25,21.0,23.0,12.0,8.0,8.0,4.25,False,False,True,0.875,,0.5,8.375,,9.0,2.625,,4.0,0.15468824369347928,0.40574282147315854,0.10864841373315949,0.3121098626716604,0.10407993338884264,0.2934272300469484,0.10435301132975552,0.33206831119544594,,,0.05549389567147614,0.12468827930174564
N1,2021-05-16,13:30,Heerenveen,Sparta Rotterdam,1,2,A,0,2,A,16,13,4,4,7,6,3,6,1,1,0,0,1.77,2.03,1,2,16,13,4,4,3,6,7,6,1,1,0,0,11.0,10.8,3.4,10.8,9.2,5.6,1.0185185185185184,1.173913043478261,0.6071428571428572,11.385714285714286,10.657142857142857,4.171428571428572,11.483333333333334,11.25,4.8,1450.8305566534273,1528.5844942580281,-77.75393760460088,1489.7075254557276,1483.279717455417,1514.745712580259,strong,weak,False,False,True,1.25,0.0,1.2,12.25,11.0,10.2,4.5,4.0,2.8,True,False,False,1.0,1.0,1.3333333333333333,12.666666666666666,13.5,9.666666666666666,4.666666666666667,3.5,4.333333333333333,0.10195758564437195,0.2771618625277162,0.0,0.0,0.11753183153770813,0.4270462633451958,0.07888509071785434,0.21382751247327156,0.07401924500370097,0.2849002849002849,0.13778849466069584,0.30698388334612436
N1,2021-05-16,13:30,Twente,Den Haag,3,2,H,2,2,D,23,10,9,5,17,6,9,6,2,1,0,0,1.63,2.24,3,2,23,10,9,5,9,6,17,6,2,1,0,0,11.0,14.8,4.2,7.4,11.6,3.4,1.4864864864864864,1.2758620689655173,1.2352941176470589,12.816666666666668,10.866666666666667,4.3,14.066666666666668,10.85,5.566666666666666,1417.5451881052131,1394.1539544463815,23.391233658831652,1405.8495712757972,1483.2409879597228,1514.698733563878,weak,weak,True,False,False,0.3333333333333333,1.0,1.0,17.333333333333332,9.0,9.166666666666666,4.666666666666667,5.0,3.6666666666666665,True,False,False,0.8,,0.2,9.0,,4.4,3.4,,1.2,0.019219680953296174,0.07127583749109051,0.11098779134295228,0.1996007984031936,0.10897203051216856,0.271985494106981,0.08879023307436183,0.23460410557184755,,,0.045351473922902494,0.1652892561983471
N1,2021-05-16,13:30,Utrecht,PSV Eindhoven,1,1,D,1,0,H,8,10,5,3,4,6,3,2,0,0,0,0,1.51,2.51,1,1,8,10,5,3,3,2,4,6,0,0,0,0,11.4,10.2,5.8,12.4,9.8,4.4,0.9193548387096774,1.040816326530612,1.3181818181818181,11.323076923076922,10.307692307692308,3.338461538461538,12.583333333333334,10.533333333333333,5.15,1560.0831784160046,1630.538568848058,-70.45539043205349,1595.3108736320314,1483.2579477727484,1514.8403311550462,strong,strong,False,False,True,2.2,,1.4,16.2,,14.2,6.8,,4.8,False,False,True,2.4,,2.2,19.4,,12.4,8.8,,6.0,0.13571869216533006,0.3230543318649046,,,0.09852216748768473,0.2910602910602911,0.12364760432766615,0.2724177071509648,,,0.17727639000805803,0.3660565723793678
N1,2021-05-16,13:30,Vitesse,Ajax,1,3,A,1,2,A,11,18,2,8,9,10,4,10,1,2,0,0,1.36,3.08,1,3,11,18,2,8,4,10,9,10,1,2,0,0,14.8,11.6,6.8,15.4,12.6,7.2,0.961038961038961,0.9206349206349206,0.9444444444444444,11.566666666666668,10.916666666666666,4.8500000000000005,12.683333333333332,10.866666666666667,5.0,1551.7717367704302,1710.974022692452,-159.20228592202193,1631.3728797314411,1483.2785898165585,1515.038831999492,strong,strong,False,False,True,1.1666666666666667,1.0,1.3333333333333333,16.166666666666668,16.0,12.333333333333334,4.666666666666667,4.0,4.0,False,False,True,1.5,2.0,2.4,21.0,19.0,13.0,6.0,8.0,5.8,0.07212033793529775,0.24946543121881684,0.062460961898813235,0.24937655860349128,0.10802052389954091,0.3325020781379884,0.07139457401237505,0.24958402662229617,0.10520778537611783,0.24968789013732834,0.18447348193697155,0.41308089500860584
N1,2021-05-16,13:30,VVV Venlo,FC Emmen,0,4,A,0,1,A,12,16,2,8,10,12,4,4,2,2,0,0,1.57,2.35,0,4,12,16,2,8,4,4,10,12,2,2,0,0,9.4,11.8,3.6,12.6,10.8,4.0,0.746031746031746,1.0925925925925926,0.9,13.65,11.4,5.033333333333333,13.333333333333334,11.049999999999999,5.3,1346.4923576020967,1453.2362299792487,-106.743872377152,1399.8642937906727,1483.240474025995,1514.9349497298338,weak,weak,True,False,False,1.5,1.0,1.2,10.0,9.0,7.0,3.5,3.0,2.2,True,False,False,0.0,3.0,0.75,9.8,18.0,10.5,2.4,9.0,3.25,0.14985014985014986,0.4273504273504274,0.11098779134295228,0.33222591362126247,0.17118402282453637,0.5429864253393665,0.0,0.0,0.1665741254858412,0.33296337402885684,0.071360608943863,0.23006134969325154
N1,2021-05-16,13:30,Willem II,For Sittard,2,1,H,1,0,H,18,10,7,2,8,12,6,5,2,1,0,0,1.54,2.42,2,1,18,10,7,2,6,5,8,12,2,1,0,0,13.4,9.0,4.6,11.2,10.6,3.0,1.1964285714285716,0.8490566037735849,1.5333333333333332,12.945454545454545,10.436363636363636,5.127272727272727,12.96923076923077,11.215384615384616,4.861538461538462,1421.6191046662705,1485.8640593321,-64.24495466582948,1453.7415819991852,1483.1747908771802,1514.8344174941221,average,weak,False,True,False,1.6,,0.6,14.2,,9.0,5.6,,2.8,True,False,False,2.3333333333333335,2.0,0.0,13.333333333333334,8.0,7.333333333333333,6.333333333333333,3.0,3.0,0.11259676284306827,0.2852049910873441,,,0.06659267480577137,0.2135231316725979,0.1748688483637272,0.36784025223331585,0.24968789013732834,0.6644518272425249,0.0,0.0
N1,2021-05-16,13:30,Zwolle,Groningen,1,0,H,0,0,D,13,11,4,1,14,11,4,0,0,0,0,0,1.89,1.9,1,0,13,11,4,1,4,0,14,11,0,0,0,0,10.2,9.8,5.2,12.2,12.0,3.0,0.8360655737704918,0.8166666666666668,1.7333333333333334,10.766666666666666,10.733333333333334,3.85,13.116666666666667,11.4,5.116666666666666,1435.8068839563068,1509.9228712124716,-74.11598725616477,1472.8648775843892,1483.0655815150658,1514.7338852584105,average,weak,False,True,False,1.25,,0.5,13.875,,3.0,5.25,,1.5,True,False,False,1.6666666666666667,2.0,0.3333333333333333,13.666666666666666,7.0,7.0,4.0,2.0,2.0,0.09002520705797623,0.2376425855513308,,,0.16611295681063123,0.33112582781456956,0.12186205215695833,0.41562759767248547,0.28530670470756064,0.9950248756218907,0.0475511174512601,0.16583747927031509
N1,2025-04-04,19:00,Heerenveen,Willem II,3,1,H,2,0,H,22,13,9,3,12,7,9,6,0,1,0,0,1.77,2.03,3,1,22,13,9,3,9,6,12,7,0,1,0,0,13.2,11.4,5.0,11.2,9.6,3.4,1.1785714285714286,1.1875,1.4705882352941178,11.385714285714286,10.657142857142857,4.171428571428572,14.384615384615385,11.430769230769231,5.476923076923077,1439.132522309803,1439.3615958976031,-0.2290735878000305,1439.2470591037031,1482.1700833209122,1514.6976168858957,weak,weak,True,False,False,1.3333333333333333,0.0,1.1666666666666667,13.0,11.0,11.166666666666666,5.333333333333333,4.0,3.0,True,False,False,2.0,0.5,0.75,14.75,9.0,7.75,6.25,1.5,3.75,0.10248526774276197,0.2495321272613849,0.0,0.0,0.10438413361169104,0.3875968992248063,0.13550135501355015,0.3194888178913738,0.05549389567147614,0.33112582781456956,0.09664948453608248,0.199468085106383
N1,2025-04-05,15:30,AZ Alkmaar,Feyenoord,0,1,A,0,1,A,13,9,5,1,17,10,5,3,3,2,0,0,1.76,2.03,0,1,13,9,5,1,5,3,17,10,3,2,0,0,15.2,9.8,6.0,10.2,11.0,3.4,1.4901960784313726,0.890909090909091,1.7647058823529411,11.76923076923077,10.584615384615384,4.661538461538462,13.399999999999999,11.338461538461539,5.846153846153846,1645.9201825734121,1556.3039943122837,89.6161882611284,1601.1120884428478,1482.6423815786218,1514.8285038331978,strong,strong,False,False,True,2.5,3.0,1.5,17.0,16.25,9.25,7.0,7.0,4.5,False,False,True,1.0,1.5,1.1666666666666667,14.5,10.5,11.166666666666666,2.5,2.5,3.5,0.1469723691945914,0.3566333808844508,0.18450184501845016,0.42796005706134094,0.16198704103671707,0.33259423503325947,0.06891798759476224,0.39840637450199207,0.142721217887726,0.5976095617529881,0.10438413361169104,0.33238366571699907
N1,2025-04-05,17:45,Twente,For Sittard,1,1,D,1,0,H,11,6,3,1,12,15,7,3,1,3,0,0,1.73,2.08,1,1,11,6,3,1,7,3,12,15,1,3,0,0,10.8,16.0,5.0,10.4,11.2,3.6,1.0384615384615385,1.4285714285714286,1.3888888888888888,12.816666666666668,10.866666666666667,4.3,12.96923076923077,11.215384615384616,4.861538461538462,1431.5368304388417,1468.1215681007673,-36.5847376619256,1449.8291992698046,1481.6834729947875,1514.7279715974862,weak,weak,True,False,False,1.0,1.0,1.0,18.75,9.0,8.4,5.75,5.0,3.4,True,False,False,2.3333333333333335,2.0,0.0,12.666666666666666,8.0,7.333333333333333,5.5,3.0,3.0,0.053304904051172705,0.1736111111111111,0.11098779134295228,0.1996007984031936,0.11890606420927467,0.2932551319648094,0.18406521167499346,0.42347247428917123,0.24968789013732834,0.6644518272425249,0.0,0.0
N1,2025-04-05,19:00,Groningen,PSV Eindhoven,1,3,A,1,2,A,14,15,3,4,6,11,4,5,1,2,0,0,1.55,2.35,1,3,14,15,3,4,4,5,6,11,1,2,0,0,10.4,10.0,3.2,13.0,10.0,5.2,0.8,1.0,0.6153846153846154,11.049999999999999,10.566666666666666,4.416666666666667,12.583333333333334,10.533333333333333,5.15,1491.7706973830605,1627.5377860638096,-135.7670886807491,1559.654241723435,1482.1557712524968,1514.9231224079851,strong,average,False,False,True,1.0,1.5,0.3333333333333333,12.0,14.0,6.666666666666667,4.8,4.5,1.6666666666666667,False,True,False,2.0,,2.0,20.0,,12.0,8.5,,5.5,0.08326394671107411,0.2079002079002079,0.10706638115631692,0.33259423503325947,0.04992511233150274,0.19880715705765406,0.09995002498750624,0.23501762632197415,,,0.16652789342214822,0.3629764065335753
